experiment_type,prompt_idx,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
ablation_zero,14,40,40.0,0.4265625,0.28125,0.3460767698198976,-0.340625,-0.25,0.20681818081542697,2.0625,1.721875,0.0,0,False,True,graph,True
ablation_zero,15,40,40.0,0.3171875,0.1875,0.31454061307824943,-0.1828125,-0.125,0.8458333107777782,-0.375,-0.5578125,0.075,3,False,True,graph,True
ablation_zero,16,40,40.0,0.67265625,0.453125,0.5970927957116089,-0.61015625,-0.453125,0.20697115320931952,3.25,2.63984375,0.0,0,False,True,graph,True
ablation_zero,17,40,40.0,0.23828125,0.1875,0.18719091779123698,-0.05703125,0.015625,1.9062498475000123,-0.125,-0.18203125,0.225,9,False,True,graph,True
ablation_zero,18,40,40.0,0.4453125,0.3125,0.4248839160846594,-0.3859375,-0.3125,0.5937499920833333,0.75,0.3640625,0.15,6,False,True,graph,True
ablation_zero,19,40,40.0,0.2953125,0.1875,0.3189989286916341,-0.2015625,-0.125,0.39374999475,0.75,0.5484375,0.1,4,False,True,graph,True
ablation_zero,20,40,40.0,0.58671875,0.34375,0.5701706115207861,-0.47109375,-0.296875,0.30778688363128187,1.90625,1.43515625,0.05,2,False,True,graph,True
ablation_zero,21,40,40.0,0.2359375,0.1875,0.17144833405431503,0.0,-0.0625,0.41944443698765443,0.5625,0.5625,0.0,0,False,True,graph,True
ablation_zero,22,40,40.0,0.58515625,0.4375,0.5927153392290196,-0.51484375,-0.4375,0.20805555481580243,2.8125,2.29765625,0.0,0,False,True,graph,True
ablation_zero,23,40,40.0,0.4078125,0.25,0.37765818026595804,-0.2765625,-0.25,0.4078124959218751,-1.0,-1.2765625,0.0,0,False,True,graph,True
ablation_zero,24,40,40.0,0.203125,0.15625,0.197007866236286,0.0625,0.03125,0.1624999987,1.25,1.3125,0.0,0,False,True,graph,True
ablation_zero,25,40,40.0,0.23046875,0.1875,0.2213883363521132,0.12109375,0.125,0.15364583230902773,1.5,1.62109375,0.0,0,False,True,graph,True
ablation_zero,26,40,40.0,0.2796875,0.1875,0.25749482662216633,0.1515625,0.125,0.17899999885440002,1.5625,1.7140625,0.0,0,False,True,graph,True
ablation_zero,27,40,40.0,0.35625,0.21875,0.3721042037676254,0.178125,0.125,0.9499999746666674,0.375,0.553125,0.025,1,False,True,graph,True
ablation_zero,28,40,40.0,0.3734375,0.25,0.3522726979002168,0.1296875,0.0625,5.974999044000154,0.0625,0.1921875,0.35,14,False,True,graph,True
ablation_zero,29,40,40.0,0.28125,0.1875,0.24514516892273006,0.125,0.0625,0.2368421032686981,1.1875,1.3125,0.0,0,False,True,graph,True
ablation_zero,30,40,40.0,0.3953125,0.265625,0.3695212761908201,-0.125,-0.15625,0.19765624901171874,2.0,1.875,0.0,0,False,True,graph,True
ablation_zero,31,40,40.0,0.3046875,0.1875,0.3392220726652871,0.1484375,0.03125,0.22159090747933882,1.375,1.5234375,0.0,0,False,True,graph,True
ablation_zero,32,40,40.0,0.28671875,0.265625,0.2299543027868631,-0.04453125,-0.09375,0.10545976972704449,2.71875,2.67421875,0.0,0,False,True,graph,True
ablation_zero,33,40,40.0,0.234375,0.125,0.3254527172322366,0.046875,-0.0625,0.17857142721088434,1.3125,1.359375,0.0,0,False,True,graph,True
ablation_zero,34,40,40.0,0.23125,0.1875,0.20532279932602934,-0.015625,0.0,0.15416666563888884,1.5,1.484375,0.0,0,False,True,graph,True
ablation_zero,35,40,40.0,0.3078125,0.1875,0.30769950662652207,-0.00625,0.03125,0.30781249692187507,1.0,0.99375,0.025,1,False,True,graph,True
ablation_zero,36,40,40.0,0.24453125,0.1875,0.22820538845283705,0.05703125,0.0,0.1504807683047337,1.625,1.68203125,0.0,0,False,True,graph,True
ablation_zero,37,40,40.0,0.271875,0.125,0.3302794805258272,0.14375,0.0625,0.25588235053287195,1.0625,1.20625,0.0,0,False,True,graph,True
ablation_zero,38,40,40.0,0.275,0.1875,0.3051376318302519,-0.2375,-0.15625,4.399999296000113,-0.0625,-0.3,0.075,3,False,True,graph,True
ablation_zero,39,40,40.0,0.22578125,0.125,0.2852271765937254,-0.06015625,0.03125,0.5160714167755105,0.4375,0.37734375,0.15,6,False,True,graph,True
ablation_zero,40,40,40.0,0.21875,0.15625,0.28448108404512096,-0.075,0.0,0.8749999650000013,-0.25,-0.325,0.025,1,False,True,graph,True
ablation_zero,41,40,40.0,0.3375,0.3125,0.24598132225320665,-0.2453125,-0.1875,1.7999999040000052,-0.1875,-0.4328125,0.1,4,False,True,graph,True
ablation_zero,42,40,40.0,0.38125,0.25,0.46916114447722485,-0.26875,-0.15625,0.32105262887534625,1.1875,0.91875,0.1,4,False,True,graph,True
ablation_zero,43,40,40.0,0.2515625,0.125,0.2822675680412979,-0.15625,-0.09375,0.6708333154444449,-0.375,-0.53125,0.075,3,False,True,graph,True
ablation_zero,44,40,40.0,0.53515625,0.3125,0.4663768720883469,-0.42109375,-0.3125,0.2854166651444444,1.875,1.45390625,0.0,0,False,True,graph,True
ablation_zero,45,40,40.0,0.35625,0.1875,0.49033119367135874,-0.11875,0.09375,0.5181818106446281,0.6875,0.56875,0.1,4,False,True,graph,True
ablation_zero,46,40,40.0,0.3921875,0.25,0.41117880394556156,-0.3078125,-0.21875,0.4826923017514793,0.8125,0.5046875,0.15,6,False,True,graph,True
ablation_zero,47,40,40.0,0.27890625,0.21875,0.24973819424562213,-0.14296875,-0.15625,0.12395833278240735,-2.25,-2.39296875,0.0,0,False,True,graph,True
ablation_zero,48,40,40.0,0.46484375,0.375,0.3849629714440245,-0.36953125,-0.375,7.437498810000193,0.0625,-0.30703125,0.825,33,False,True,graph,True
ablation_zero,49,40,40.0,0.31640625,0.234375,0.2543873339320653,-0.09453125,0.078125,0.5062499919000001,0.625,0.53046875,0.15,6,False,True,graph,True
ablation_zero,50,40,40.0,0.4765625,0.34375,0.5033317480128711,-0.4390625,-0.34375,0.5083333279111111,0.9375,0.4984375,0.175,7,False,True,graph,True
ablation_zero,51,40,40.0,0.465625,0.40625,0.3159901258194386,-0.41875,-0.40625,0.6208333250555557,0.75,0.33125,0.15,6,False,True,graph,True
ablation_zero,52,40,40.0,0.3421875,0.1875,0.35889216449677397,0.1734375,0.0,0.4562499939166667,0.75,0.9234375,0.0,0,False,True,graph,True
ablation_zero,53,40,40.0,0.39609375,0.21875,0.47563782981617814,0.24921875,0.03125,0.33355262877008307,1.1875,1.43671875,0.0,0,False,True,graph,True
ablation_zero,54,40,40.0,0.3390625,0.1875,0.40203994551345457,0.1640625,0.0,2.7124997830000175,-0.125,0.0390625,0.25,10,False,True,graph,True
ablation_zero,55,40,40.0,0.33828125,0.1875,0.3738555921824491,0.19453125,0.0,0.38660713843877553,0.875,1.06953125,0.0,0,False,True,graph,True
ablation_zero,56,40,40.0,0.303125,0.125,0.4197521971964912,0.19375,0.0625,0.3730769184852071,0.8125,1.00625,0.0,0,False,True,graph,True
ablation_zero,57,40,40.0,0.334375,0.125,0.4237892822727242,0.234375,0.125,1.0699999657600012,0.3125,0.546875,0.0,0,False,True,graph,True
ablation_zero,58,40,40.0,0.41015625,0.3125,0.40979026330042706,0.15703125,-0.09375,0.345394733933518,1.1875,1.34453125,0.0,0,False,True,graph,True
ablation_zero,59,40,40.0,0.346875,0.1875,0.42951737599549017,0.234375,0.09375,5.549999112000142,0.0625,0.296875,0.175,7,False,True,graph,True
ablation_zero,60,40,40.0,0.3515625,0.21875,0.41329262910877207,0.2578125,0.09375,1.8749999000000055,0.1875,0.4453125,0.075,3,False,True,graph,True
ablation_zero,61,40,40.0,0.29140625,0.1875,0.38756897519907213,0.18828125,0.0625,0.3108333300177778,0.9375,1.12578125,0.0,0,False,True,graph,True
ablation_zero,62,40,40.0,0.5078125,0.375,0.5237139888788879,-0.4734375,-0.375,0.2801724122473246,1.8125,1.3390625,0.05,2,False,True,graph,True
ablation_zero,63,40,40.0,0.459375,0.25,0.5890374726880873,-0.428125,-0.25,0.36749999706,1.25,0.821875,0.15,6,False,True,graph,True
ablation_zero,64,40,40.0,0.42578125,0.25,0.5356243127856645,-0.35546875,-0.25,0.2523148133196159,1.6875,1.33203125,0.05,2,False,True,graph,True
ablation_zero,65,40,40.0,0.4578125,0.25,0.535103389093389,-0.4140625,-0.25,0.2929999981248,1.5625,1.1484375,0.1,4,False,True,graph,True
ablation_zero,66,40,40.0,0.46875,0.3125,0.5093280515567192,-0.390625,-0.25,2.4999998666666743,0.1875,-0.203125,0.55,22,False,True,graph,True
ablation_zero,67,40,40.0,0.3515625,0.25,0.3486143300580096,-0.2296875,-0.15625,2.8124997750000182,-0.125,-0.3546875,0.15,6,False,True,graph,True
ablation_zero,68,40,40.0,0.428125,0.1875,0.5201373555030859,-0.334375,-0.125,1.141666636222223,-0.375,-0.709375,0.0,0,False,True,graph,True
ablation_zero,69,40,40.0,0.2859375,0.125,0.31959493969831443,-0.0921875,0.0625,0.9149999707200009,-0.3125,-0.4046875,0.025,1,False,True,graph,True
ablation_zero,70,40,40.0,0.371875,0.1875,0.5124550480598775,-0.315625,-0.15625,0.27045454348760334,1.375,1.059375,0.1,4,False,True,graph,True
ablation_zero,71,40,40.0,0.4125,0.25,0.5100747808422624,-0.315625,-0.21875,0.26399999831040005,1.5625,1.246875,0.05,2,False,True,graph,True
ablation_zero,72,40,40.0,0.29375,0.25,0.30657851297079614,0.140625,0.0625,0.16785714189795914,1.75,1.890625,0.0,0,False,True,graph,True
ablation_zero,73,40,40.0,0.41640625,0.375,0.40833338443550177,0.21328125,0.109375,0.35065789178393353,1.1875,1.40078125,0.0,0,False,True,graph,True
ablation_zero,74,40,40.0,0.328125,0.1875,0.3226710190557273,0.125,0.03125,0.3499999962666666,0.9375,1.0625,0.0,0,False,True,graph,True
ablation_zero,75,40,40.0,0.315625,0.234375,0.22665435251241153,0.065625,-0.0625,0.19056603658526164,1.65625,1.721875,0.0,0,False,True,graph,True
ablation_zero,76,40,40.0,0.3578125,0.265625,0.36132587815482986,0.1671875,0.140625,0.18174603082287727,1.96875,2.1359375,0.0,0,False,True,graph,True
ablation_zero,77,40,40.0,0.465625,0.421875,0.28857102623008984,0.3390625,0.3125,0.30408163066722194,1.53125,1.8703125,0.0,0,False,True,graph,True
ablation_zero,78,40,40.0,0.38046875,0.1875,0.4028697823098643,0.28046875,0.125,0.33819444143827165,1.125,1.40546875,0.0,0,False,True,graph,True
ablation_zero,79,40,40.0,0.4375,0.375,0.36381558356694105,0.2953125,0.3125,0.2692307675739645,1.625,1.9203125,0.0,0,False,True,graph,True
ablation_zero,80,40,40.0,0.3109375,0.328125,0.19366856228936788,0.159375,0.1875,0.18773584792310427,1.65625,1.815625,0.0,0,False,True,graph,True
ablation_zero,81,40,40.0,0.3265625,0.25,0.24707321237973376,0.1984375,0.15625,0.4354166608611111,0.75,0.9484375,0.0,0,False,True,graph,True
ablation_zero,82,40,40.0,0.64921875,0.40625,0.6228925808416955,-0.53984375,-0.40625,0.9032608569981097,0.71875,0.17890625,0.275,11,False,True,graph,True
ablation_zero,83,40,40.0,0.321875,0.25,0.23790872387837295,-0.3,-0.25,0.3029411736193772,-1.0625,-1.3625,0.0,0,False,True,graph,True
ablation_zero,84,40,40.0,0.4203125,0.25,0.4419389052726516,-0.3484375,-0.1875,0.7472222089382716,-0.5625,-0.9109375,0.0,0,False,True,graph,True
ablation_zero,85,40,40.0,0.3734375,0.1875,0.39375826710897976,-0.2921875,-0.125,0.5431818102809918,-0.6875,-0.9796875,0.0,0,False,True,graph,True
ablation_zero,86,40,40.0,0.41171875,0.25,0.41038254975013627,-0.27421875,-0.21875,0.37642856798693886,-1.09375,-1.36796875,0.0,0,False,True,graph,True
ablation_zero,87,40,40.0,0.5140625,0.25,0.4980908061004488,-0.3796875,-0.25,0.5483333274844445,-0.9375,-1.3171875,0.0,0,False,True,graph,True
ablation_zero,88,40,40.0,0.49296875,0.3125,0.39098461011215174,-0.39765625,-0.3125,0.6572916579027778,0.75,0.35234375,0.3,12,False,True,graph,True
ablation_zero,89,40,40.0,0.3421875,0.25,0.3379055908109276,-0.2203125,-0.1875,0.6083333225185187,-0.5625,-0.7828125,0.0,0,False,True,graph,True
ablation_zero,90,40,40.0,0.34375,0.3125,0.25652541484527114,-0.15,-0.125,0.36666666275555554,-0.9375,-1.0875,0.0,0,False,True,graph,True
ablation_zero,91,40,40.0,0.2953125,0.25,0.19952743650101523,-0.0515625,0.0625,0.21477272571074382,-1.375,-1.4265625,0.0,0,False,True,graph,True
ablation_zero,92,40,40.0,0.446875,0.421875,0.32546810470380527,0.225,0.234375,0.29791666468055555,1.5,1.725,0.0,0,False,True,graph,True
ablation_zero,93,40,40.0,0.36015625,0.328125,0.19611453913449636,0.16796875,0.203125,0.23049999852480002,1.5625,1.73046875,0.0,0,False,True,graph,True
ablation_zero,94,40,40.0,0.259375,0.21875,0.2268089673983542,-0.084375,-0.03125,0.08058252402149117,3.21875,3.134375,0.0,0,False,True,graph,True
ablation_zero,95,40,40.0,0.39453125,0.3125,0.3265808062897435,0.31953125,0.28125,0.45089285198979595,0.875,1.19453125,0.0,0,False,True,graph,True
ablation_zero,96,40,40.0,0.4328125,0.390625,0.27613311861983875,0.334375,0.359375,0.20984848383103763,2.0625,2.396875,0.0,0,False,True,graph,True
ablation_zero,97,40,40.0,0.27578125,0.21875,0.2903950789579824,0.19140625,0.1875,0.22628204942537805,1.21875,1.41015625,0.0,0,False,True,graph,True
ablation_zero,98,40,40.0,0.30546875,0.3125,0.18541677920624644,0.11484375,0.1875,0.2221590892933884,1.375,1.48984375,0.0,0,False,True,graph,True
ablation_zero,99,40,40.0,0.23984375,0.1875,0.24075322299610613,0.11953125,0.0625,0.1784883707647377,1.34375,1.46328125,0.0,0,False,True,graph,True
ablation_zero,100,40,40.0,0.259375,0.25,0.1732282102329549,-0.128125,-0.140625,0.5187499896250001,-0.5,-0.628125,0.0,0,False,True,graph,True
ablation_zero,101,40,40.0,0.35703125,0.25,0.31678848291668343,-0.31953125,-0.25,1.9041665651111166,-0.1875,-0.50703125,0.0,0,False,True,graph,True
ablation_zero,102,40,40.0,0.2515625,0.234375,0.2186870330620615,-0.165625,-0.0625,0.5749999868571432,0.4375,0.271875,0.175,7,False,True,graph,True
ablation_zero,103,40,40.0,0.1921875,0.125,0.24149702545017415,-0.1,-0.0625,0.6149999803200006,-0.3125,-0.4125,0.025,1,False,True,graph,True
ablation_zero,104,40,40.0,0.66953125,0.5,0.5826985800706452,-0.60703125,-0.484375,0.22317708258940971,3.0,2.39296875,0.0,0,False,True,graph,True
ablation_zero,105,40,40.0,0.1765625,0.125,0.16223320060396124,-0.0640625,-0.046875,0.1345238084988662,-1.3125,-1.3765625,0.0,0,False,True,graph,True
ablation_zero,106,40,40.0,0.21875,0.125,0.17860862707794006,-0.0234375,-0.03125,0.15217391198487712,-1.4375,-1.4609375,0.0,0,False,True,graph,True
ablation_zero,107,40,40.0,0.4546875,0.4375,0.41050837677670615,-0.365625,-0.3125,0.2909999981376,1.5625,1.196875,0.0,0,False,True,graph,True
