experiment_type,layer,feature_id,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
patching,17,108538,20,20.0,0.8046875,0.625,0.8993827264581613,0.6578125,0.59375,0.2767357099474589,5.7953125,6.453125,0.0,0,False,True,graph,True
patching,17,124447,20,20.0,0.8046875,0.625,0.8993827264581613,0.6578125,0.59375,0.2767357099474589,5.7953125,6.453125,0.0,0,False,True,graph,True
patching,18,36517,20,20.0,0.525,0.375,0.5169416005904851,0.0125,-0.078125,0.1561922522662575,5.7953125,5.8078125,0.0,0,False,True,graph,True
patching,18,106139,20,20.0,0.525,0.375,0.5169416005904851,0.0125,-0.078125,0.1561922522662575,5.7953125,5.8078125,0.0,0,False,True,graph,True
patching,18,149556,20,20.0,0.525,0.375,0.5169416005904851,0.0125,-0.078125,0.1561922522662575,5.7953125,5.8078125,0.0,0,False,True,graph,True
patching,18,152305,20,20.0,0.525,0.375,0.5169416005904851,0.0125,-0.078125,0.1561922522662575,5.7953125,5.8078125,0.0,0,False,True,graph,True
patching,19,16966,10,10.0,0.496875,0.484375,0.31300306729948973,0.159375,0.21875,0.10842524421114241,5.50625,5.665625,0.0,0,False,True,graph,True
patching,19,34170,18,18.0,0.4739583333333333,0.421875,0.42784111992310747,0.2864583333333333,0.21875,0.147064588927746,5.907986111111111,6.194444444444445,0.0,0,False,True,graph,True
patching,19,107296,18,18.0,0.4618055555555556,0.421875,0.41892768886376086,0.2743055555555556,0.25,0.14877975398224638,5.703125,5.977430555555555,0.0,0,False,True,graph,True
patching,19,124778,15,15.0,0.425,0.40625,0.42022660766033637,0.425,0.40625,0.1434882606889937,5.85625,6.28125,0.0,0,False,True,graph,True
