layer,c,dir,sigma,n_targets,n_correct,mean_dmargin_toward,margin_flip,flip_norm,flip_norm_intact,intact_given_flip,flip_c0_to_c1,flip_c1_to_c0,intact_rate,intact_flip
6,4.0,w_res,0.31901201829926695,64,63,0.00028499215841293335,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
6,4.0,usage,0.31901201829926695,64,63,1.5210707634687424,0.078125,0.07936507936507936,0.0,0.0,0.0,0.14705882352941177,0.046875,0.0
6,4.0,delta,0.31901201829926695,64,63,-0.00298994779586792,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
6,4.0,shuffled0,0.31901201829926695,64,63,0.011127106845378876,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
6,4.0,shuffled1,0.31901201829926695,64,63,0.015246845781803131,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
6,4.0,random0,0.31901201829926695,64,63,-0.01287076622247696,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
6,4.0,random1,0.31901201829926695,64,63,-0.0012622401118278503,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
6,16.0,w_res,0.31901201829926695,64,63,0.026919320225715637,0.0,0.0,0.0,nan,0.0,0.0,0.015625,0.0
6,16.0,usage,0.31901201829926695,64,63,4.063624702394009,0.5,0.5079365079365079,0.0,0.0,0.0,0.9411764705882353,0.15625,0.0
6,16.0,delta,0.31901201829926695,64,63,-0.026652731001377106,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
6,16.0,shuffled0,0.31901201829926695,64,63,0.04555865377187729,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,16.0,shuffled1,0.31901201829926695,64,63,0.0726306140422821,0.0,0.0,0.0,nan,0.0,0.0,0.015625,0.0
6,16.0,random0,0.31901201829926695,64,63,-0.022245004773139954,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,16.0,random1,0.31901201829926695,64,63,0.026275262236595154,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,1.0,w_res,0.4117096858237342,64,63,0.007911726832389832,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,1.0,usage,0.4117096858237342,64,63,0.4275830462574959,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,1.0,delta,0.4117096858237342,64,63,-0.001233324408531189,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,1.0,shuffled0,0.4117096858237342,64,63,-0.0024065226316452026,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,1.0,shuffled1,0.4117096858237342,64,63,0.006748884916305542,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,1.0,random0,0.4117096858237342,64,63,-0.0013393163681030273,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,1.0,random1,0.4117096858237342,64,63,-0.008849844336509705,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,4.0,w_res,0.4117096858237342,64,63,0.03571479022502899,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,4.0,usage,0.4117096858237342,64,63,1.7323335036635399,0.109375,0.1111111111111111,0.0,0.0,0.0,0.20588235294117646,0.046875,0.0
7,4.0,delta,0.4117096858237342,64,63,-0.004890158772468567,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,4.0,shuffled0,0.4117096858237342,64,63,-0.004416145384311676,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,4.0,shuffled1,0.4117096858237342,64,63,0.02857215702533722,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,4.0,random0,0.4117096858237342,64,63,-0.0051598623394966125,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,4.0,random1,0.4117096858237342,64,63,-0.03409890830516815,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,16.0,w_res,0.4117096858237342,64,63,0.18193375319242477,0.0,0.0,0.0,nan,0.0,0.0,0.015625,0.0
7,16.0,usage,0.4117096858237342,64,63,4.123464398086071,0.5,0.5079365079365079,0.0,0.0,0.0,0.9411764705882353,0.09375,0.0
7,16.0,delta,0.4117096858237342,64,63,-0.04471529275178909,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,16.0,shuffled0,0.4117096858237342,64,63,0.05847494304180145,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,16.0,shuffled1,0.4117096858237342,64,63,0.1402556151151657,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
7,16.0,random0,0.4117096858237342,64,63,-0.014558456838130951,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,16.0,random1,0.4117096858237342,64,63,-0.1171022281050682,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,1.0,w_res,0.6065864421153886,64,63,0.002448044717311859,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
8,1.0,usage,0.6065864421153886,64,63,0.49622692912817,0.015625,0.015873015873015872,0.0,0.0,0.0,0.029411764705882353,0.03125,0.0
8,1.0,delta,0.6065864421153886,64,63,0.0038899406790733337,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
8,1.0,shuffled0,0.6065864421153886,64,63,0.007815070450305939,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
8,1.0,shuffled1,0.6065864421153886,64,63,-0.0007130280137062073,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
8,1.0,random0,0.6065864421153886,64,63,-0.009889520704746246,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
8,1.0,random1,0.6065864421153886,64,63,-0.015379875898361206,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
8,4.0,w_res,0.6065864421153886,64,63,0.009621277451515198,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
8,4.0,usage,0.6065864421153886,64,63,2.0169405341148376,0.171875,0.1746031746031746,0.0,0.0,0.0,0.3235294117647059,0.03125,0.0
8,4.0,delta,0.6065864421153886,64,63,0.014897316694259644,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
8,4.0,shuffled0,0.6065864421153886,64,63,0.034712255001068115,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
8,4.0,shuffled1,0.6065864421153886,64,63,0.001154288649559021,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
8,4.0,random0,0.6065864421153886,64,63,-0.03293605148792267,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
8,4.0,random1,0.6065864421153886,64,63,-0.06376050412654877,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
8,16.0,w_res,0.6065864421153886,64,63,0.024798683822155,0.0,0.0,0.0,nan,0.0,0.0,0.015625,0.0
8,16.0,usage,0.6065864421153886,64,63,4.515297129750252,0.53125,0.5396825396825397,0.0,0.0,0.0,1.0,0.0625,0.0
8,16.0,delta,0.6065864421153886,64,63,0.033641621470451355,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,16.0,shuffled0,0.6065864421153886,64,63,0.19487274438142776,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
8,16.0,shuffled1,0.6065864421153886,64,63,0.07307807356119156,0.0,0.0,0.0,nan,0.0,0.0,0.015625,0.0
8,16.0,random0,0.6065864421153886,64,63,-0.020109057426452637,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
8,16.0,random1,0.6065864421153886,64,63,-0.2636300250887871,0.0,0.0,0.0,nan,0.0,0.0,0.015625,0.0
9,1.0,w_res,0.7469552632394274,64,63,0.00978057086467743,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
9,1.0,usage,0.7469552632394274,64,63,0.5571030229330063,0.015625,0.015873015873015872,0.0,0.0,0.0,0.029411764705882353,0.03125,0.0
9,1.0,delta,0.7469552632394274,64,63,0.012527473270893097,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
9,1.0,shuffled0,0.7469552632394274,64,63,-0.016564957797527313,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
9,1.0,shuffled1,0.7469552632394274,64,63,0.00654534250497818,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
9,1.0,random0,0.7469552632394274,64,63,0.005684606730937958,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
9,1.0,random1,0.7469552632394274,64,63,-0.005541794002056122,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
9,4.0,w_res,0.7469552632394274,64,63,0.041821710765361786,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
9,4.0,usage,0.7469552632394274,64,63,2.134093649685383,0.140625,0.14285714285714285,0.0,0.0,0.0,0.2647058823529412,0.0625,0.0
9,4.0,delta,0.7469552632394274,64,63,0.05197843909263611,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
9,4.0,shuffled0,0.7469552632394274,64,63,-0.06777413934469223,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
9,4.0,shuffled1,0.7469552632394274,64,63,0.02978520095348358,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
9,4.0,random0,0.7469552632394274,64,63,0.01763610541820526,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
9,4.0,random1,0.7469552632394274,64,63,-0.01837313175201416,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
9,16.0,w_res,0.7469552632394274,64,63,0.1887323558330536,0.015625,0.015873015873015872,0.0,0.0,0.0,0.029411764705882353,0.015625,0.0
9,16.0,usage,0.7469552632394274,64,63,4.695925451815128,0.53125,0.5396825396825397,0.0,0.0,0.0,1.0,0.109375,0.0
9,16.0,delta,0.7469552632394274,64,63,0.2035074606537819,0.015625,0.015873015873015872,0.0,0.0,0.0,0.029411764705882353,0.03125,0.0
