layer,c,dir,sigma,n_targets,n_correct,mean_dmargin_toward,margin_flip,flip_norm,flip_norm_intact,intact_given_flip,flip_c0_to_c1,flip_c1_to_c0,intact_rate,intact_flip
6,1.0,w_res,0.20726499455237674,64,64,0.0067668333649635315,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,1.0,usage,0.20726499455237674,64,64,0.2667141482234001,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,1.0,delta,0.20726499455237674,64,64,-0.0016043856739997864,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,1.0,shuffled0,0.20726499455237674,64,64,-0.003914766013622284,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,1.0,shuffled1,0.20726499455237674,64,64,-0.004461502656340599,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,1.0,random0,0.20726499455237674,64,64,-0.009581340476870537,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,1.0,random1,0.20726499455237674,64,64,0.002449100837111473,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,4.0,w_res,0.20726499455237674,64,64,0.02589103952050209,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,4.0,usage,0.20726499455237674,64,64,1.6055256836116314,0.046875,0.046875,0.0,0.0,0.0,0.08571428571428572,0.015625,0.0
6,4.0,delta,0.20726499455237674,64,64,-0.0047584157437086105,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,4.0,shuffled0,0.20726499455237674,64,64,-0.014931995421648026,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,4.0,shuffled1,0.20726499455237674,64,64,-0.020354045554995537,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,4.0,random0,0.20726499455237674,64,64,-0.037882812321186066,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,4.0,random1,0.20726499455237674,64,64,0.01134391501545906,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,16.0,w_res,0.20726499455237674,64,64,0.08900538273155689,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,16.0,usage,0.20726499455237674,64,64,3.5354282669723034,0.28125,0.28125,0.0,0.0,0.0,0.5142857142857142,0.015625,0.0
6,16.0,delta,0.20726499455237674,64,64,-2.300739288330078e-05,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,16.0,shuffled0,0.20726499455237674,64,64,-0.0529068224132061,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,16.0,shuffled1,0.20726499455237674,64,64,-0.11529866605997086,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
6,16.0,random0,0.20726499455237674,64,64,-0.14084206894040108,0.0,0.0,0.0,nan,0.0,0.0,0.0625,0.0
6,16.0,random1,0.20726499455237674,64,64,0.07358329184353352,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,1.0,w_res,0.2659815925212998,64,64,0.004964068531990051,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,1.0,usage,0.2659815925212998,64,64,0.2726640235632658,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
