prompt_idx,feature_id,layer,zone,contribution_to_correct,effect_size,data_source
58,L16_F45664,16,early,-0.1015195846557617,0.1015195846557617,ablation_zero
58,L16_F76227,16,early,,,none
58,L17_F111317,17,mid,-0.8072996139526367,0.8072996139526367,ablation_zero
58,L17_F51924,17,mid,,,none
58,L18_F149556,18,mid,0.375,-0.375,ablation_zero
58,L18_F27853,18,mid,,,none
58,L19_F29102,19,mid,,,none
58,L20_F36426,20,mid,,,none
58,L21_F54492,21,mid,,,none
58,L22_F32734,22,mid,,,none
58,L22_F78043,22,mid,6.25,-6.25,ablation_zero
58,L23_F40170,23,late,1.6875,-1.6875,ablation_zero
58,L23_F6889,23,late,1.6875,-1.6875,ablation_zero
58,L24_F35447,24,late,3.234375,-3.234375,ablation_zero
58,L25_F43384,25,late,1.125,-1.125,ablation_zero
58,L25_F54011,25,late,1.1552534103393557,-1.1552534103393557,ablation_zero
58,L25_F90133,25,late,1.0,-1.0,ablation_zero
59,L13_F63127,13,early,,,none
59,L14_F129011,14,early,,,none
59,L15_F127839,15,early,-0.375,0.375,ablation_zero
59,L16_F45664,16,early,0.5118000507354736,-0.5118000507354736,ablation_zero
59,L16_F76227,16,early,,,none
59,L17_F111317,17,mid,-0.5366899967193604,0.5366899967193604,ablation_zero
59,L17_F51924,17,mid,,,none
59,L18_F149556,18,mid,0.4375,-0.4375,ablation_zero
59,L18_F27853,18,mid,,,none
59,L19_F29102,19,mid,,,none
59,L20_F36426,20,mid,,,none
59,L21_F54492,21,mid,,,none
59,L22_F32734,22,mid,,,none
59,L22_F78043,22,mid,3.390625,-3.390625,ablation_zero
59,L23_F40170,23,late,1.765625,-1.765625,ablation_zero
59,L23_F6889,23,late,1.765625,-1.765625,ablation_zero
59,L24_F35447,24,late,1.40625,-1.40625,ablation_zero
59,L25_F43384,25,late,1.203125,-1.203125,ablation_zero
59,L25_F54011,25,late,1.3078992366790771,-1.3078992366790771,ablation_zero
59,L25_F90133,25,late,1.203125,-1.203125,ablation_zero
60,L13_F63127,13,early,,,none
60,L14_F129011,14,early,,,none
60,L15_F127839,15,early,0.03125,-0.03125,ablation_zero
60,L16_F45664,16,early,0.1300358772277832,-0.1300358772277832,ablation_zero
60,L16_F76227,16,early,,,none
60,L17_F111317,17,mid,-0.9027843475341796,0.9027843475341796,ablation_zero
60,L17_F51924,17,mid,,,none
60,L18_F149556,18,mid,-0.90625,0.90625,ablation_zero
60,L18_F27853,18,mid,,,none
60,L19_F29102,19,mid,,,none
60,L20_F36426,20,mid,,,none
60,L21_F54492,21,mid,,,none
60,L22_F32734,22,mid,,,none
60,L22_F78043,22,mid,0.5625,-0.5625,ablation_zero
60,L23_F40170,23,late,0.46875,-0.46875,ablation_zero
60,L23_F6889,23,late,0.59375,-0.59375,ablation_zero
60,L24_F35447,24,late,0.0625,-0.0625,ablation_zero
60,L25_F43384,25,late,1.34375,-1.34375,ablation_zero
60,L25_F54011,25,late,1.4281134605407717,-1.4281134605407717,ablation_zero
60,L25_F90133,25,late,1.40625,-1.40625,ablation_zero
61,L13_F63127,13,early,,,none
61,L14_F129011,14,early,,,none
61,L15_F127839,15,early,0.28125,-0.28125,ablation_zero
61,L16_F45664,16,early,0.7212486267089844,-0.7212486267089844,ablation_zero
61,L16_F76227,16,early,,,none
61,L17_F111317,17,mid,-1.7567195892333984,1.7567195892333984,ablation_zero
61,L17_F51924,17,mid,,,none
61,L18_F149556,18,mid,-0.59375,0.59375,ablation_zero
61,L18_F27853,18,mid,,,none
61,L19_F29102,19,mid,,,none
61,L20_F36426,20,mid,,,none
61,L21_F54492,21,mid,,,none
61,L22_F32734,22,mid,,,none
61,L22_F78043,22,mid,0.28125,-0.28125,ablation_zero
61,L23_F40170,23,late,1.96875,-1.96875,ablation_zero
61,L23_F6889,23,late,1.90625,-1.90625,ablation_zero
61,L24_F35447,24,late,0.65625,-0.65625,ablation_zero
61,L25_F43384,25,late,2.28125,-2.28125,ablation_zero
61,L25_F54011,25,late,2.2483673095703125,-2.2483673095703125,ablation_zero
61,L25_F90133,25,late,2.28125,-2.28125,ablation_zero
62,L13_F63127,13,early,,,none
62,L14_F129011,14,early,,,none
62,L15_F127839,15,early,0.40625,-0.40625,ablation_zero
62,L16_F45664,16,early,-0.0481719970703125,0.0481719970703125,ablation_zero
62,L16_F76227,16,early,,,none
62,L17_F111317,17,mid,-0.0087494850158691,0.0087494850158691,ablation_zero
62,L17_F51924,17,mid,,,none
62,L18_F149556,18,mid,0.125,-0.125,ablation_zero
62,L18_F27853,18,mid,,,none
62,L19_F29102,19,mid,,,none
62,L20_F36426,20,mid,,,none
62,L21_F54492,21,mid,,,none
62,L22_F32734,22,mid,,,none
62,L22_F78043,22,mid,-0.21875,0.21875,ablation_zero
62,L23_F40170,23,late,-0.125,0.125,ablation_zero
62,L23_F6889,23,late,0.125,-0.125,ablation_zero
62,L24_F35447,24,late,0.40625,-0.40625,ablation_zero
62,L25_F43384,25,late,0.125,-0.125,ablation_zero
62,L25_F54011,25,late,0.0843405723571777,-0.0843405723571777,ablation_zero
62,L25_F90133,25,late,-0.1875,0.1875,ablation_zero
63,L13_F63127,13,early,,,none
63,L14_F129011,14,early,,,none
63,L15_F127839,15,early,-0.25,0.25,ablation_zero
63,L16_F45664,16,early,0.1315817832946777,-0.1315817832946777,ablation_zero
63,L16_F76227,16,early,,,none
63,L17_F111317,17,mid,-1.2383294105529783,1.2383294105529783,ablation_zero
63,L17_F51924,17,mid,,,none
63,L18_F149556,18,mid,-0.375,0.375,ablation_zero
63,L18_F27853,18,mid,,,none
63,L19_F29102,19,mid,,,none
63,L20_F36426,20,mid,,,none
63,L21_F54492,21,mid,,,none
63,L22_F32734,22,mid,,,none
63,L22_F78043,22,mid,1.125,-1.125,ablation_zero
63,L23_F40170,23,late,0.125,-0.125,ablation_zero
63,L23_F6889,23,late,0.6875,-0.6875,ablation_zero
63,L24_F35447,24,late,-0.15625,0.15625,ablation_zero
63,L25_F43384,25,late,1.9375,-1.9375,ablation_zero
63,L25_F54011,25,late,1.9276347160339355,-1.9276347160339355,ablation_zero
63,L25_F90133,25,late,2.0,-2.0,ablation_zero
64,L13_F63127,13,early,,,none
64,L14_F129011,14,early,,,none
64,L15_F127839,15,early,0.375,-0.375,ablation_zero
64,L16_F45664,16,early,0.6315793991088867,-0.6315793991088867,ablation_zero
64,L16_F76227,16,early,,,none
64,L17_F111317,17,mid,-1.157576084136963,1.157576084136963,ablation_zero
64,L17_F51924,17,mid,,,none
64,L18_F149556,18,mid,-0.4375,0.4375,ablation_zero
64,L18_F27853,18,mid,,,none
64,L19_F29102,19,mid,,,none
64,L20_F36426,20,mid,,,none
64,L21_F54492,21,mid,,,none
64,L22_F32734,22,mid,,,none
64,L22_F78043,22,mid,0.6875,-0.6875,ablation_zero
64,L23_F40170,23,late,1.59375,-1.59375,ablation_zero
64,L23_F6889,23,late,1.65625,-1.65625,ablation_zero
64,L24_F35447,24,late,0.5,-0.5,ablation_zero
64,L25_F43384,25,late,1.6875,-1.6875,ablation_zero
64,L25_F54011,25,late,1.899474620819092,-1.899474620819092,ablation_zero
64,L25_F90133,25,late,1.9375,-1.9375,ablation_zero
65,L13_F63127,13,early,,,none
65,L14_F129011,14,early,,,none
65,L15_F127839,15,early,-0.15625,0.15625,ablation_zero
65,L16_F45664,16,early,-0.5858283042907715,0.5858283042907715,ablation_zero
65,L16_F76227,16,early,,,none
65,L17_F111317,17,mid,0.1075582504272461,-0.1075582504272461,ablation_zero
65,L17_F51924,17,mid,,,none
65,L18_F149556,18,mid,0.53125,-0.53125,ablation_zero
65,L18_F27853,18,mid,,,none
65,L19_F29102,19,mid,,,none
65,L20_F36426,20,mid,,,none
65,L21_F54492,21,mid,,,none
65,L22_F32734,22,mid,,,none
65,L22_F78043,22,mid,1.40625,-1.40625,ablation_zero
65,L23_F40170,23,late,0.71875,-0.71875,ablation_zero
65,L23_F6889,23,late,0.75,-0.75,ablation_zero
65,L24_F35447,24,late,0.8125,-0.8125,ablation_zero
65,L25_F43384,25,late,-0.1875,0.1875,ablation_zero
65,L25_F54011,25,late,-0.023775577545166,0.023775577545166,ablation_zero
65,L25_F90133,25,late,-0.09375,0.09375,ablation_zero
66,L13_F63127,13,early,,,none
66,L14_F129011,14,early,,,none
66,L15_F127839,15,early,0.9375,-0.9375,ablation_zero
66,L16_F45664,16,early,-0.8035411834716797,0.8035411834716797,ablation_zero
66,L16_F76227,16,early,,,none
66,L17_F111317,17,mid,-1.9396095275878904,1.9396095275878904,ablation_zero
66,L17_F51924,17,mid,,,none
66,L18_F149556,18,mid,3.375,-3.375,ablation_zero
66,L18_F27853,18,mid,,,none
66,L19_F29102,19,mid,,,none
66,L20_F36426,20,mid,,,none
66,L21_F54492,21,mid,,,none
66,L22_F32734,22,mid,,,none
66,L22_F78043,22,mid,3.796875,-3.796875,ablation_zero
66,L23_F40170,23,late,5.8125,-5.8125,ablation_zero
66,L23_F6889,23,late,5.125,-5.125,ablation_zero
66,L24_F35447,24,late,1.75,-1.75,ablation_zero
66,L25_F43384,25,late,3.4375,-3.4375,ablation_zero
66,L25_F54011,25,late,3.6563644409179688,-3.6563644409179688,ablation_zero
66,L25_F90133,25,late,3.25,-3.25,ablation_zero
67,L13_F63127,13,early,,,none
67,L14_F129011,14,early,,,none
67,L15_F127839,15,early,0.9375,-0.9375,ablation_zero
67,L16_F45664,16,early,-0.1490621566772461,0.1490621566772461,ablation_zero
67,L16_F76227,16,early,,,none
67,L17_F111317,17,mid,0.875176191329956,-0.875176191329956,ablation_zero
67,L17_F51924,17,mid,,,none
67,L18_F149556,18,mid,1.359375,-1.359375,ablation_zero
67,L18_F27853,18,mid,,,none
67,L19_F29102,19,mid,,,none
67,L20_F36426,20,mid,,,none
67,L21_F54492,21,mid,,,none
67,L22_F32734,22,mid,,,none
67,L22_F78043,22,mid,4.125,-4.125,ablation_zero
67,L23_F40170,23,late,5.359375,-5.359375,ablation_zero
67,L23_F6889,23,late,4.6875,-4.6875,ablation_zero
67,L24_F35447,24,late,1.375,-1.375,ablation_zero
67,L25_F43384,25,late,4.515625,-4.515625,ablation_zero
67,L25_F54011,25,late,4.65557861328125,-4.65557861328125,ablation_zero
67,L25_F90133,25,late,4.75,-4.75,ablation_zero
68,L13_F63127,13,early,,,none
68,L14_F129011,14,early,,,none
68,L15_F127839,15,early,0.3125,-0.3125,ablation_zero
68,L16_F45664,16,early,-0.2489194869995117,0.2489194869995117,ablation_zero
68,L16_F76227,16,early,,,none
68,L17_F111317,17,mid,0.7922153472900391,-0.7922153472900391,ablation_zero
68,L17_F51924,17,mid,,,none
68,L18_F149556,18,mid,-0.15625,0.15625,ablation_zero
68,L18_F27853,18,mid,,,none
68,L19_F29102,19,mid,,,none
68,L20_F36426,20,mid,,,none
68,L21_F54492,21,mid,,,none
68,L22_F32734,22,mid,,,none
68,L22_F78043,22,mid,-0.625,0.625,ablation_zero
68,L23_F40170,23,late,0.875,-0.875,ablation_zero
68,L23_F6889,23,late,0.625,-0.625,ablation_zero
68,L24_F35447,24,late,-2.125,2.125,ablation_zero
68,L25_F43384,25,late,-0.0,0.0,ablation_zero
68,L25_F54011,25,late,-0.1301050186157226,0.1301050186157226,ablation_zero
68,L25_F90133,25,late,-0.125,0.125,ablation_zero
69,L13_F63127,13,early,,,none
69,L14_F129011,14,early,,,none
69,L15_F127839,15,early,0.375,-0.375,ablation_zero
69,L16_F45664,16,early,-0.4592695236206054,0.4592695236206054,ablation_zero
69,L16_F76227,16,early,,,none
69,L17_F111317,17,mid,0.1038637161254882,-0.1038637161254882,ablation_zero
69,L17_F51924,17,mid,,,none
69,L18_F149556,18,mid,1.5625,-1.5625,ablation_zero
69,L18_F27853,18,mid,,,none
69,L19_F29102,19,mid,,,none
69,L20_F36426,20,mid,,,none
69,L21_F54492,21,mid,,,none
69,L22_F32734,22,mid,,,none
69,L22_F78043,22,mid,1.0625,-1.0625,ablation_zero
69,L23_F40170,23,late,0.5,-0.5,ablation_zero
69,L23_F6889,23,late,0.6875,-0.6875,ablation_zero
69,L24_F35447,24,late,-1.6875,1.6875,ablation_zero
69,L25_F43384,25,late,1.9375,-1.9375,ablation_zero
69,L25_F54011,25,late,1.8689022064208984,-1.8689022064208984,ablation_zero
69,L25_F90133,25,late,2.125,-2.125,ablation_zero
70,L13_F63127,13,early,,,none
70,L14_F129011,14,early,,,none
70,L15_F127839,15,early,1.484375,-1.484375,ablation_zero
70,L16_F45664,16,early,-0.638378381729126,0.638378381729126,ablation_zero
70,L16_F76227,16,early,,,none
70,L17_F111317,17,mid,-5.354612350463867,5.354612350463867,ablation_zero
70,L17_F51924,17,mid,,,none
70,L18_F149556,18,mid,2.125,-2.125,ablation_zero
70,L18_F27853,18,mid,,,none
70,L19_F29102,19,mid,,,none
70,L20_F36426,20,mid,,,none
70,L21_F54492,21,mid,,,none
70,L22_F32734,22,mid,,,none
70,L22_F78043,22,mid,3.46875,-3.46875,ablation_zero
70,L23_F40170,23,late,1.3125,-1.3125,ablation_zero
70,L23_F6889,23,late,1.3125,-1.3125,ablation_zero
70,L24_F35447,24,late,2.5625,-2.5625,ablation_zero
70,L25_F43384,25,late,2.0,-2.0,ablation_zero
70,L25_F54011,25,late,1.940269470214844,-1.940269470214844,ablation_zero
70,L25_F90133,25,late,2.0,-2.0,ablation_zero
71,L13_F63127,13,early,,,none
71,L14_F129011,14,early,,,none
71,L15_F127839,15,early,-0.125,0.125,ablation_zero
71,L16_F45664,16,early,0.3170937299728393,-0.3170937299728393,ablation_zero
71,L16_F76227,16,early,,,none
71,L17_F111317,17,mid,-0.2103385925292968,0.2103385925292968,ablation_zero
71,L17_F51924,17,mid,,,none
71,L18_F149556,18,mid,1.5625,-1.5625,ablation_zero
71,L18_F27853,18,mid,,,none
71,L19_F29102,19,mid,,,none
71,L20_F36426,20,mid,,,none
71,L21_F54492,21,mid,,,none
71,L22_F32734,22,mid,,,none
71,L22_F78043,22,mid,6.375,-6.375,ablation_zero
71,L23_F40170,23,late,1.8125,-1.8125,ablation_zero
71,L23_F6889,23,late,1.8125,-1.8125,ablation_zero
71,L24_F35447,24,late,0.2421875,-0.2421875,ablation_zero
71,L25_F43384,25,late,1.1796875,-1.1796875,ablation_zero
71,L25_F54011,25,late,1.1294487714767456,-1.1294487714767456,ablation_zero
71,L25_F90133,25,late,1.1796875,-1.1796875,ablation_zero
72,L13_F63127,13,early,,,none
72,L14_F129011,14,early,,,none
72,L15_F127839,15,early,0.1875,-0.1875,ablation_zero
72,L16_F45664,16,early,0.0248432159423828,-0.0248432159423828,ablation_zero
72,L16_F76227,16,early,,,none
72,L17_F111317,17,mid,-0.5410127639770508,0.5410127639770508,ablation_zero
72,L17_F51924,17,mid,,,none
72,L18_F149556,18,mid,-1.1875,1.1875,ablation_zero
72,L18_F27853,18,mid,,,none
72,L19_F29102,19,mid,,,none
72,L20_F36426,20,mid,,,none
72,L21_F54492,21,mid,,,none
72,L22_F32734,22,mid,,,none
72,L22_F78043,22,mid,-1.125,1.125,ablation_zero
72,L23_F40170,23,late,-1.0,1.0,ablation_zero
72,L23_F6889,23,late,-0.4375,0.4375,ablation_zero
72,L24_F35447,24,late,-0.5625,0.5625,ablation_zero
72,L25_F43384,25,late,2.875,-2.875,ablation_zero
72,L25_F54011,25,late,3.015080451965332,-3.015080451965332,ablation_zero
72,L25_F90133,25,late,2.9375,-2.9375,ablation_zero
73,L13_F63127,13,early,,,none
73,L14_F129011,14,early,,,none
73,L15_F127839,15,early,0.5,-0.5,ablation_zero
73,L16_F45664,16,early,-0.1316332817077636,0.1316332817077636,ablation_zero
73,L16_F76227,16,early,,,none
73,L17_F111317,17,mid,-0.2160897254943847,0.2160897254943847,ablation_zero
73,L17_F51924,17,mid,,,none
73,L18_F149556,18,mid,0.25,-0.25,ablation_zero
73,L18_F27853,18,mid,,,none
73,L19_F29102,19,mid,,,none
73,L20_F36426,20,mid,,,none
73,L21_F54492,21,mid,,,none
73,L22_F32734,22,mid,,,none
73,L22_F78043,22,mid,-0.53125,0.53125,ablation_zero
73,L23_F40170,23,late,-0.5,0.5,ablation_zero
73,L23_F6889,23,late,-0.0,0.0,ablation_zero
73,L24_F35447,24,late,-0.3125,0.3125,ablation_zero
73,L25_F43384,25,late,-0.25,0.25,ablation_zero
73,L25_F54011,25,late,-0.4135832786560058,0.4135832786560058,ablation_zero
73,L25_F90133,25,late,-0.75,0.75,ablation_zero
74,L13_F63127,13,early,,,none
74,L14_F129011,14,early,,,none
74,L15_F127839,15,early,0.1875,-0.1875,ablation_zero
74,L16_F45664,16,early,-0.1646156311035156,0.1646156311035156,ablation_zero
74,L16_F76227,16,early,,,none
74,L17_F111317,17,mid,-1.1655449867248535,1.1655449867248535,ablation_zero
74,L17_F51924,17,mid,,,none
74,L18_F149556,18,mid,-0.625,0.625,ablation_zero
74,L18_F27853,18,mid,,,none
74,L19_F29102,19,mid,,,none
74,L20_F36426,20,mid,,,none
74,L21_F54492,21,mid,,,none
74,L22_F32734,22,mid,,,none
74,L22_F78043,22,mid,1.53125,-1.53125,ablation_zero
74,L23_F40170,23,late,0.71875,-0.71875,ablation_zero
74,L23_F6889,23,late,1.46875,-1.46875,ablation_zero
74,L24_F35447,24,late,-0.09375,0.09375,ablation_zero
74,L25_F43384,25,late,4.0,-4.0,ablation_zero
74,L25_F54011,25,late,4.479645729064941,-4.479645729064941,ablation_zero
74,L25_F90133,25,late,4.0625,-4.0625,ablation_zero
75,L13_F63127,13,early,,,none
75,L14_F129011,14,early,,,none
75,L15_F127839,15,early,0.25,-0.25,ablation_zero
75,L16_F45664,16,early,0.1526398658752441,-0.1526398658752441,ablation_zero
75,L16_F76227,16,early,,,none
75,L17_F111317,17,mid,0.4901666641235351,-0.4901666641235351,ablation_zero
75,L17_F51924,17,mid,,,none
75,L18_F149556,18,mid,-0.375,0.375,ablation_zero
75,L18_F27853,18,mid,,,none
75,L19_F29102,19,mid,,,none
75,L20_F36426,20,mid,,,none
75,L21_F54492,21,mid,,,none
75,L22_F32734,22,mid,,,none
75,L22_F78043,22,mid,-0.09375,0.09375,ablation_zero
75,L23_F40170,23,late,-0.6875,0.6875,ablation_zero
75,L23_F6889,23,late,-0.25,0.25,ablation_zero
75,L24_F35447,24,late,-0.53125,0.53125,ablation_zero
75,L25_F43384,25,late,-0.09375,0.09375,ablation_zero
75,L25_F54011,25,late,-0.2072916030883789,0.2072916030883789,ablation_zero
75,L25_F90133,25,late,-0.59375,0.59375,ablation_zero
76,L13_F63127,13,early,,,none
76,L14_F129011,14,early,,,none
76,L15_F127839,15,early,1.6875,-1.6875,ablation_zero
76,L16_F45664,16,early,1.6127328872680664,-1.6127328872680664,ablation_zero
76,L16_F76227,16,early,,,none
76,L17_F111317,17,mid,0.2390480041503906,-0.2390480041503906,ablation_zero
76,L17_F51924,17,mid,,,none
76,L18_F149556,18,mid,0.8125,-0.8125,ablation_zero
76,L18_F27853,18,mid,,,none
76,L19_F29102,19,mid,,,none
76,L20_F36426,20,mid,,,none
76,L21_F54492,21,mid,,,none
76,L22_F32734,22,mid,,,none
76,L22_F78043,22,mid,0.625,-0.625,ablation_zero
76,L23_F40170,23,late,1.3125,-1.3125,ablation_zero
76,L23_F6889,23,late,1.3125,-1.3125,ablation_zero
76,L24_F35447,24,late,0.3125,-0.3125,ablation_zero
76,L25_F43384,25,late,3.125,-3.125,ablation_zero
76,L25_F54011,25,late,3.1698713302612305,-3.1698713302612305,ablation_zero
76,L25_F90133,25,late,3.0,-3.0,ablation_zero
77,L13_F63127,13,early,,,none
77,L14_F129011,14,early,,,none
77,L15_F127839,15,early,-0.9375,0.9375,ablation_zero
77,L16_F45664,16,early,-0.0473566055297851,0.0473566055297851,ablation_zero
77,L16_F76227,16,early,,,none
77,L17_F111317,17,mid,0.0927748680114746,-0.0927748680114746,ablation_zero
77,L17_F51924,17,mid,,,none
77,L18_F149556,18,mid,0.3125,-0.3125,ablation_zero
77,L18_F27853,18,mid,,,none
77,L19_F29102,19,mid,,,none
77,L20_F36426,20,mid,,,none
77,L21_F54492,21,mid,,,none
77,L22_F32734,22,mid,,,none
77,L22_F78043,22,mid,2.5,-2.5,ablation_zero
77,L23_F40170,23,late,-0.0625,0.0625,ablation_zero
77,L23_F6889,23,late,0.46875,-0.46875,ablation_zero
77,L24_F35447,24,late,0.125,-0.125,ablation_zero
77,L25_F43384,25,late,-0.09375,0.09375,ablation_zero
77,L25_F54011,25,late,0.1236076354980468,-0.1236076354980468,ablation_zero
77,L25_F90133,25,late,-0.28125,0.28125,ablation_zero
78,L13_F63127,13,early,,,none
78,L14_F129011,14,early,,,none
78,L15_F127839,15,early,-0.625,0.625,ablation_zero
78,L16_F45664,16,early,0.2817211151123047,-0.2817211151123047,ablation_zero
78,L16_F76227,16,early,,,none
78,L17_F111317,17,mid,0.2497768402099609,-0.2497768402099609,ablation_zero
78,L17_F51924,17,mid,,,none
78,L18_F149556,18,mid,0.375,-0.375,ablation_zero
78,L18_F27853,18,mid,,,none
78,L19_F29102,19,mid,,,none
78,L20_F36426,20,mid,,,none
78,L21_F54492,21,mid,,,none
78,L22_F32734,22,mid,,,none
78,L22_F78043,22,mid,-0.0,0.0,ablation_zero
78,L23_F40170,23,late,2.46875,-2.46875,ablation_zero
78,L23_F6889,23,late,2.5,-2.5,ablation_zero
78,L24_F35447,24,late,1.28125,-1.28125,ablation_zero
78,L25_F43384,25,late,3.375,-3.375,ablation_zero
78,L25_F54011,25,late,3.4156856536865234,-3.4156856536865234,ablation_zero
78,L25_F90133,25,late,3.3125,-3.3125,ablation_zero
79,L13_F63127,13,early,,,none
79,L14_F129011,14,early,,,none
79,L15_F127839,15,early,0.125,-0.125,ablation_zero
79,L16_F45664,16,early,1.5642523765563965,-1.5642523765563965,ablation_zero
79,L16_F76227,16,early,,,none
79,L17_F111317,17,mid,0.5390434265136719,-0.5390434265136719,ablation_zero
79,L17_F51924,17,mid,,,none
79,L18_F149556,18,mid,0.375,-0.375,ablation_zero
79,L18_F27853,18,mid,,,none
79,L19_F29102,19,mid,,,none
79,L20_F36426,20,mid,,,none
79,L21_F54492,21,mid,,,none
79,L22_F32734,22,mid,,,none
79,L22_F78043,22,mid,1.40625,-1.40625,ablation_zero
79,L23_F40170,23,late,1.0,-1.0,ablation_zero
79,L23_F6889,23,late,0.875,-0.875,ablation_zero
79,L24_F35447,24,late,-0.21875,0.21875,ablation_zero
79,L25_F43384,25,late,1.5625,-1.5625,ablation_zero
79,L25_F54011,25,late,1.5699968338012695,-1.5699968338012695,ablation_zero
79,L25_F90133,25,late,1.5625,-1.5625,ablation_zero
80,L13_F63127,13,early,,,none
80,L14_F129011,14,early,,,none
80,L15_F127839,15,early,-0.09375,0.09375,ablation_zero
80,L16_F45664,16,early,0.390749454498291,-0.390749454498291,ablation_zero
80,L16_F76227,16,early,,,none
80,L17_F111317,17,mid,0.228553295135498,-0.228553295135498,ablation_zero
80,L17_F51924,17,mid,,,none
80,L18_F149556,18,mid,0.59375,-0.59375,ablation_zero
80,L18_F27853,18,mid,,,none
80,L19_F29102,19,mid,,,none
80,L20_F36426,20,mid,,,none
80,L21_F54492,21,mid,,,none
80,L22_F32734,22,mid,,,none
80,L22_F78043,22,mid,1.25,-1.25,ablation_zero
80,L23_F40170,23,late,0.4375,-0.4375,ablation_zero
80,L23_F6889,23,late,0.46875,-0.46875,ablation_zero
80,L24_F35447,24,late,-1.21875,1.21875,ablation_zero
80,L25_F43384,25,late,2.25,-2.25,ablation_zero
80,L25_F54011,25,late,1.597486972808838,-1.597486972808838,ablation_zero
80,L25_F90133,25,late,2.1875,-2.1875,ablation_zero
81,L13_F63127,13,early,,,none
81,L14_F129011,14,early,,,none
81,L15_F127839,15,early,0.21875,-0.21875,ablation_zero
81,L16_F45664,16,early,0.9075241088867188,-0.9075241088867188,ablation_zero
81,L16_F76227,16,early,,,none
81,L17_F111317,17,mid,0.0625057220458984,-0.0625057220458984,ablation_zero
81,L17_F51924,17,mid,,,none
81,L18_F149556,18,mid,-0.1875,0.1875,ablation_zero
81,L18_F27853,18,mid,,,none
81,L19_F29102,19,mid,,,none
81,L20_F36426,20,mid,,,none
81,L21_F54492,21,mid,,,none
81,L22_F32734,22,mid,,,none
81,L22_F78043,22,mid,0.1875,-0.1875,ablation_zero
81,L23_F40170,23,late,2.3125,-2.3125,ablation_zero
81,L23_F6889,23,late,2.25,-2.25,ablation_zero
81,L24_F35447,24,late,0.3125,-0.3125,ablation_zero
81,L25_F43384,25,late,2.4375,-2.4375,ablation_zero
81,L25_F54011,25,late,2.4523487091064453,-2.4523487091064453,ablation_zero
81,L25_F90133,25,late,2.21875,-2.21875,ablation_zero
82,L13_F63127,13,early,,,none
82,L14_F129011,14,early,,,none
82,L15_F127839,15,early,-1.625,1.625,ablation_zero
82,L16_F45664,16,early,0.012831687927246,-0.012831687927246,ablation_zero
82,L16_F76227,16,early,,,none
82,L17_F111317,17,mid,-1.2512845993041992,1.2512845993041992,ablation_zero
82,L17_F51924,17,mid,,,none
82,L18_F149556,18,mid,-0.5,0.5,ablation_zero
82,L18_F27853,18,mid,,,none
82,L19_F29102,19,mid,,,none
82,L20_F36426,20,mid,,,none
82,L21_F54492,21,mid,,,none
82,L22_F32734,22,mid,,,none
82,L22_F78043,22,mid,0.28125,-0.28125,ablation_zero
82,L23_F40170,23,late,-0.53125,0.53125,ablation_zero
82,L23_F6889,23,late,-0.53125,0.53125,ablation_zero
82,L24_F35447,24,late,2.4375,-2.4375,ablation_zero
82,L25_F43384,25,late,2.1875,-2.1875,ablation_zero
82,L25_F54011,25,late,2.145936965942383,-2.145936965942383,ablation_zero
82,L25_F90133,25,late,2.1875,-2.1875,ablation_zero
83,L13_F63127,13,early,,,none
83,L14_F129011,14,early,,,none
83,L15_F127839,15,early,-0.625,0.625,ablation_zero
83,L16_F45664,16,early,0.5098552703857422,-0.5098552703857422,ablation_zero
83,L16_F76227,16,early,,,none
83,L17_F111317,17,mid,0.2232980728149414,-0.2232980728149414,ablation_zero
83,L17_F51924,17,mid,,,none
83,L18_F149556,18,mid,-0.59375,0.59375,ablation_zero
83,L18_F27853,18,mid,,,none
83,L19_F29102,19,mid,,,none
83,L20_F36426,20,mid,,,none
83,L21_F54492,21,mid,,,none
83,L22_F32734,22,mid,,,none
83,L22_F78043,22,mid,0.25,-0.25,ablation_zero
83,L23_F40170,23,late,-0.125,0.125,ablation_zero
83,L23_F6889,23,late,-0.125,0.125,ablation_zero
83,L24_F35447,24,late,1.90625,-1.90625,ablation_zero
83,L25_F43384,25,late,0.5,-0.5,ablation_zero
83,L25_F54011,25,late,0.5069007873535156,-0.5069007873535156,ablation_zero
83,L25_F90133,25,late,0.5,-0.5,ablation_zero
84,L13_F63127,13,early,,,none
84,L14_F129011,14,early,,,none
84,L15_F127839,15,early,0.625,-0.625,ablation_zero
84,L16_F45664,16,early,-0.7006497383117676,0.7006497383117676,ablation_zero
84,L16_F76227,16,early,,,none
84,L17_F111317,17,mid,-0.256171703338623,0.256171703338623,ablation_zero
84,L17_F51924,17,mid,,,none
84,L18_F149556,18,mid,-0.71875,0.71875,ablation_zero
84,L18_F27853,18,mid,,,none
84,L19_F29102,19,mid,,,none
84,L20_F36426,20,mid,,,none
84,L21_F54492,21,mid,,,none
84,L22_F32734,22,mid,,,none
84,L22_F78043,22,mid,1.4375,-1.4375,ablation_zero
84,L23_F40170,23,late,0.40625,-0.40625,ablation_zero
84,L23_F6889,23,late,0.875,-0.875,ablation_zero
84,L24_F35447,24,late,-0.125,0.125,ablation_zero
84,L25_F43384,25,late,1.40625,-1.40625,ablation_zero
84,L25_F54011,25,late,1.2788138389587402,-1.2788138389587402,ablation_zero
