experiment_type,prompt_idx,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
ablation_zero,68,16,16.0,0.640625,0.5625,0.4644945729858782,-0.265625,-0.234375,0.7321428487755102,-0.875,-1.140625,0.0625,1,False,True,graph,True
ablation_zero,69,16,16.0,0.52734375,0.421875,0.41753165423913274,-0.03515625,0.09375,0.2678571414965986,1.96875,1.93359375,0.0,0,False,True,graph,True
ablation_zero,70,16,16.0,0.390625,0.28125,0.38222212128551636,-0.1953125,-0.0625,0.17361111033950616,-2.25,-2.4453125,0.0,0,False,True,graph,True
ablation_zero,71,16,16.0,0.6484375,0.703125,0.4648448441863873,0.08203125,0.078125,0.24999999903614456,-2.59375,-2.51171875,0.0,0,False,True,graph,True
ablation_zero,72,16,16.0,0.845703125,0.796875,0.6540607083109717,-0.400390625,-0.21875,0.15826023362196912,5.34375,4.943359375,0.0,0,False,True,graph,True
ablation_zero,73,16,16.0,0.548828125,0.578125,0.37097997159269486,-0.216796875,-0.21875,0.10708841442519332,5.125,4.908203125,0.0,0,False,True,graph,True
ablation_zero,74,16,16.0,0.58984375,0.53125,0.4632138353845518,0.08203125,-0.03125,1.048611092469136,0.5625,0.64453125,0.1875,3,False,True,graph,True
ablation_zero,75,16,16.0,0.60546875,0.484375,0.4428063616958696,-0.43359375,-0.421875,0.08969907394118651,6.75,6.31640625,0.0,0,False,True,graph,True
ablation_zero,76,16,16.0,0.431640625,0.3125,0.38276998063186285,-0.177734375,-0.125,0.13541666624183007,3.1875,3.009765625,0.0,0,False,True,graph,True
ablation_zero,77,16,16.0,0.619140625,0.546875,0.5276494098732447,0.142578125,0.0625,0.09130184318333365,-6.78125,-6.638671875,0.0,0,False,True,graph,True
ablation_zero,78,16,16.0,0.62109375,0.59375,0.40663043084804495,-0.30859375,-0.28125,0.2028061217867555,3.0625,2.75390625,0.0,0,False,True,graph,True
ablation_zero,79,16,16.0,0.4453125,0.25,0.48620286832418697,-0.046875,0.03125,0.6477272633057852,-0.6875,-0.734375,0.0625,1,False,True,graph,True
patching,0,16,16.0,0.494140625,0.28125,0.5144043316363598,-0.044921875,0.03125,0.3437499976086956,1.4375,1.392578125,0.0625,1,False,True,graph,True
patching,1,16,16.0,0.51171875,0.40625,0.3779183319514945,0.12109375,0.21875,0.27291666521111113,-1.875,-1.75390625,0.0,0,False,True,graph,True
patching,2,16,16.0,0.982421875,0.71875,0.6530147185601944,-0.279296875,-0.34375,0.23816287821051418,4.125,3.845703125,0.0,0,False,True,graph,True
patching,3,16,16.0,0.9609375,0.8125,0.7011430399711602,0.0546875,-0.125,2.5624999316666686,-0.375,-0.3203125,0.375,6,False,True,graph,True
patching,4,16,16.0,0.533203125,0.5,0.41102462637849735,0.412109375,0.40625,0.10532407386602649,-5.0625,-4.650390625,0.0,0,False,True,graph,True
patching,5,16,16.0,0.798828125,0.765625,0.4880030457448499,-0.365234375,-0.421875,0.21848290538534587,3.65625,3.291015625,0.0,0,False,True,graph,True
patching,6,16,16.0,0.46875,0.375,0.30956959368344517,-0.09375,-0.28125,46875000.0,0.0,-0.09375,0.0,0,False,True,graph,True
patching,7,16,16.0,0.447265625,0.234375,0.49905102000989504,-0.205078125,-0.109375,0.14457070660340776,3.09375,2.888671875,0.0,0,False,True,graph,True
patching,8,16,16.0,0.376953125,0.359375,0.27680956478461866,-0.048828125,-0.21875,0.0749223600995332,-5.03125,-5.080078125,0.0,0,False,True,graph,True
patching,9,16,16.0,0.494140625,0.359375,0.4303309576046286,-0.349609375,-0.265625,0.10541666644177773,4.6875,4.337890625,0.0,0,False,True,graph,True
patching,10,16,16.0,0.326171875,0.328125,0.19564554937330758,-0.021484375,-0.109375,0.07402482252703584,-4.40625,-4.427734375,0.0,0,False,True,graph,True
patching,11,16,16.0,1.02734375,0.9375,0.5705300669479801,-0.37109375,-0.59375,0.86513157166205,1.1875,0.81640625,0.1875,3,False,True,graph,True
patching,12,16,16.0,0.703125,0.390625,0.6057450646380318,0.046875,0.25,0.5624999955000001,1.25,1.296875,0.125,2,False,True,graph,True
patching,13,16,16.0,0.40625,0.375,0.27290871489688023,0.078125,0.03125,0.7222222093827162,0.5625,0.640625,0.0,0,False,True,graph,True
patching,14,16,16.0,1.1484375,0.84375,0.820275296775418,-0.1640625,-0.5625,2.296874954062501,0.5,0.3359375,0.5,8,False,True,graph,True
patching,15,16,16.0,0.45703125,0.40625,0.31804968001608386,-0.13671875,-0.125,0.3401162765386696,1.34375,1.20703125,0.0,0,False,True,graph,True
patching,16,16,16.0,0.48046875,0.4375,0.35774084981310145,-0.01953125,-0.09375,0.12202380921390775,-3.9375,-3.95703125,0.0,0,False,True,graph,True
patching,17,16,16.0,0.48046875,0.359375,0.41534294941048416,-0.00390625,-0.03125,0.09432515318905486,-5.09375,-5.09765625,0.0,0,False,True,graph,True
patching,18,16,16.0,0.642578125,0.640625,0.49396998659458047,0.134765625,0.0625,0.22847222140987655,2.8125,2.947265625,0.0,0,False,True,graph,True
patching,19,16,16.0,0.748046875,0.625,0.5997469898406466,-0.244140625,-0.21875,0.35202205716695495,2.125,1.880859375,0.0625,1,False,True,graph,True
patching,20,16,16.0,0.3984375,0.296875,0.36594982010288424,0.0078125,0.125,0.1301020403915035,3.0625,3.0703125,0.0,0,False,True,graph,True
patching,21,16,16.0,0.685546875,0.75,0.45934576862778437,-0.287109375,-0.25,0.47690217059546314,-1.4375,-1.724609375,0.0,0,False,True,graph,True
patching,22,16,16.0,0.44921875,0.46875,0.29949501769645515,0.06640625,0.0625,0.09712837816837105,-4.625,-4.55859375,0.0,0,False,True,graph,True
patching,23,16,16.0,0.525390625,0.4375,0.43574331099044616,-0.177734375,-0.140625,0.26686507800957415,1.96875,1.791015625,0.0,0,False,True,graph,True
