cluster_id,top_k,metadata_field,metadata_value,observed_count,expected_count,observed_fraction,expected_fraction,lift,log_odds,cluster_abs_mass_covered,fisher_pval,rank_within_field
5,50,evidence_completeness,single,44,40.638,0.88,0.8128,1.0827,0.0795,0.2656,0.13429,2
5,50,evidence_completeness,combination,4,7.66,0.08,0.1532,0.5222,-0.6497,0.2656,0.96675,3
5,50,evidence_completeness,full,2,1.702,0.04,0.034,1.175,0.1613,0.2656,0.52309,1
5,75,evidence_completeness,single,64,60.957,0.8533,0.8128,1.0499,0.0487,0.3625,0.20807,2
5,75,evidence_completeness,combination,8,11.489,0.1067,0.1532,0.6963,-0.362,0.3625,0.92338,3
5,75,evidence_completeness,full,3,2.553,0.04,0.034,1.175,0.1613,0.3625,0.4838,1
5,100,evidence_completeness,single,86,81.277,0.86,0.8128,1.0581,0.0565,0.4491,0.10929,2
5,100,evidence_completeness,combination,10,15.319,0.1,0.1532,0.6528,-0.4265,0.4491,0.97012,3
5,100,evidence_completeness,full,4,3.404,0.04,0.034,1.175,0.1613,0.4491,0.45365,1
6,10,correct_answer,alpha,6,5.021,0.6,0.5021,1.1949,0.1781,0.0727,0.38092,1
6,10,correct_answer,beta,4,4.979,0.4,0.4979,0.8034,-0.2189,0.0727,0.82726,2
6,20,correct_answer,alpha,11,10.043,0.55,0.5021,1.0953,0.0911,0.1282,0.41763,1
6,20,correct_answer,beta,9,9.957,0.45,0.4979,0.9038,-0.1011,0.1282,0.74676,2
6,30,correct_answer,alpha,18,15.064,0.6,0.5021,1.1949,0.1781,0.1777,0.17907,1
6,30,correct_answer,beta,12,14.936,0.4,0.4979,0.8034,-0.2189,0.1777,0.90303,2
6,50,correct_answer,alpha,29,25.106,0.58,0.5021,1.1551,0.1442,0.2671,0.15496,1
6,50,correct_answer,beta,21,24.894,0.42,0.4979,0.8436,-0.1701,0.2671,0.90591,2
6,75,correct_answer,alpha,44,37.66,0.5867,0.5021,1.1684,0.1556,0.3665,0.07041,1
6,75,correct_answer,beta,31,37.34,0.4133,0.4979,0.8302,-0.1861,0.3665,0.95784,2
6,100,correct_answer,alpha,58,50.213,0.58,0.5021,1.1551,0.1442,0.4548,0.05006,1
6,100,correct_answer,beta,42,49.787,0.42,0.4979,0.8436,-0.1701,0.4548,0.96931,2
6,10,level,2,8,3.702,0.8,0.3702,2.1609,0.7705,0.0727,0.00665,1
6,10,level,AUX,1,1.191,0.1,0.1191,0.8393,-0.1752,0.0727,0.72246,2
6,10,level,3,1,1.702,0.1,0.1702,0.5875,-0.5319,0.0727,0.84829,3
6,20,level,2,17,7.404,0.85,0.3702,2.296,0.8312,0.1282,1e-05,1
6,20,level,3,2,3.404,0.1,0.1702,0.5875,-0.5319,0.1282,0.88319,2
6,20,level,AUX,1,2.383,0.05,0.1191,0.4196,-0.8684,0.1282,0.92526,3
6,30,level,2,25,11.106,0.8333,0.3702,2.251,0.8114,0.1777,0.0,1
6,30,level,3,3,5.106,0.1,0.1702,0.5875,-0.5319,0.1777,0.91286,2
6,30,level,AUX,2,3.574,0.0667,0.1191,0.5595,-0.5807,0.1777,0.89538,3
6,50,level,2,31,18.511,0.62,0.3702,1.6747,0.5156,0.2671,0.00013,1
6,50,level,3,13,8.511,0.26,0.1702,1.5275,0.4236,0.2671,0.06089,2
6,50,level,1,4,17.021,0.08,0.3404,0.235,-1.4482,0.2671,1.0,4
6,50,level,AUX,2,5.957,0.04,0.1191,0.3357,-1.0915,0.2671,0.98959,3
6,75,level,2,42,27.766,0.56,0.3702,1.5126,0.4139,0.3665,0.00021,1
6,75,level,3,16,12.766,0.2133,0.1702,1.2533,0.2258,0.3665,0.17855,2
6,75,level,1,13,25.532,0.1733,0.3404,0.5092,-0.675,0.3665,0.99986,3
6,75,level,AUX,4,8.936,0.0533,0.1191,0.4476,-0.8038,0.3665,0.98892,4
6,100,level,2,52,37.021,0.52,0.3702,1.4046,0.3398,0.4548,0.00042,1
6,100,level,3,22,17.021,0.22,0.1702,1.2925,0.2566,0.4548,0.09168,2
6,100,level,1,18,34.043,0.18,0.3404,0.5287,-0.6372,0.4548,0.99998,4
6,100,level,AUX,8,11.915,0.08,0.1191,0.6714,-0.3983,0.4548,0.94296,3
6,10,cue_label,composition_2p2n,3,0.213,0.3,0.0213,14.1,2.6462,0.0727,0.00077,1
6,10,cue_label,neutron_to_proton,2,0.213,0.2,0.0213,9.4,2.2407,0.0727,0.01676,2
6,10,cue_label,full_emitted_alpha_spec,1,0.17,0.1,0.017,5.875,1.7707,0.0727,0.15916,3
6,20,cue_label,composition_2p2n,4,0.426,0.2,0.0213,9.4,2.2407,0.1282,0.00043,1
6,20,cue_label,neutron_to_proton,3,0.426,0.15,0.0213,7.05,1.953,0.1282,0.00656,2
6,20,cue_label,full_emitted_alpha_spec,1,0.34,0.05,0.017,2.9375,1.0776,0.1282,0.2957,3
6,20,cue_label,mass_plus_daughter_a,1,0.34,0.05,0.017,2.9375,1.0776,0.1282,0.2957,3
6,20,cue_label,composition_plus_daughter,1,0.34,0.05,0.017,2.9375,1.0776,0.1282,0.2957,3
6,20,cue_label,n_to_p_with_antineutrino,1,0.34,0.05,0.017,2.9375,1.0776,0.1282,0.2957,3
6,20,cue_label,n_to_p_plus_z_plus1,1,0.34,0.05,0.017,2.9375,1.0776,0.1282,0.2957,3
6,30,cue_label,composition_2p2n,4,0.638,0.1333,0.0213,6.2667,1.8352,0.1777,0.00218,2
6,30,cue_label,neutron_to_proton,4,0.638,0.1333,0.0213,6.2667,1.8352,0.1777,0.00218,2
6,30,cue_label,full_emitted_alpha_spec,4,0.511,0.1333,0.017,7.8333,2.0584,0.1777,0.0008,1
6,30,cue_label,mass_plus_daughter_a,2,0.511,0.0667,0.017,3.9167,1.3652,0.1777,0.08677,4
6,30,cue_label,composition_plus_daughter,2,0.511,0.0667,0.017,3.9167,1.3652,0.1777,0.08677,4
6,30,cue_label,n_to_p_with_antineutrino,2,0.511,0.0667,0.017,3.9167,1.3652,0.1777,0.08677,4
6,30,cue_label,n_to_p_plus_z_plus1,1,0.511,0.0333,0.017,1.9583,0.6721,0.1777,0.41244,8
6,30,cue_label,not_nuclear_fragment,1,0.383,0.0333,0.0128,2.6111,0.9598,0.1777,0.3283,7
6,50,cue_label,composition_2p2n,5,1.064,0.1,0.0213,4.7,1.5476,0.2671,0.00188,1
6,50,cue_label,neutron_to_proton,4,1.064,0.08,0.0213,3.76,1.3244,0.2671,0.01474,3
6,50,cue_label,full_emitted_alpha_spec,4,0.851,0.08,0.017,4.7,1.5476,0.2671,0.00578,1
6,50,cue_label,mass_plus_daughter_a,2,0.851,0.04,0.017,2.35,0.8544,0.2671,0.20524,5
6,50,cue_label,composition_plus_daughter,2,0.851,0.04,0.017,2.35,0.8544,0.2671,0.20524,5
6,50,cue_label,n_to_p_with_antineutrino,2,0.851,0.04,0.017,2.35,0.8544,0.2671,0.20524,5
6,50,cue_label,n_to_p_plus_z_plus1,2,0.851,0.04,0.017,2.35,0.8544,0.2671,0.20524,5
6,50,cue_label,not_nuclear_fragment,2,0.638,0.04,0.0128,3.1333,1.1421,0.2671,0.12602,4
6,50,cue_label,emitted_2protons,2,0.851,0.04,0.017,2.35,0.8544,0.2671,0.20524,5
6,50,cue_label,lepton_family,2,0.851,0.04,0.017,2.35,0.8544,0.2671,0.20524,5
6,50,cue_label,electron_equivalence,1,0.851,0.02,0.017,1.175,0.1613,0.2671,0.59627,13
6,50,cue_label,charge_plus_mass,1,1.064,0.02,0.0213,0.94,-0.0619,0.2671,0.67901,15
6,50,cue_label,emitted_2neutrons,1,0.851,0.02,0.017,1.175,0.1613,0.2671,0.59627,13
6,50,cue_label,heavy_nuclear_fragment,1,0.638,0.02,0.0128,1.5667,0.449,0.2671,0.49272,11
6,50,cue_label,muon_family,1,0.638,0.02,0.0128,1.5667,0.449,0.2671,0.49272,11
6,50,cue_label,emitted_charge_plus2,1,1.277,0.02,0.0255,0.7833,-0.2442,0.2671,0.74507,16
6,75,cue_label,composition_2p2n,6,1.596,0.08,0.0213,3.76,1.3244,0.3665,0.00169,1
6,75,cue_label,neutron_to_proton,5,1.596,0.0667,0.0213,3.1333,1.1421,0.3665,0.01194,2
6,75,cue_label,full_emitted_alpha_spec,4,1.277,0.0533,0.017,3.1333,1.1421,0.3665,0.02529,2
6,75,cue_label,n_to_p_plus_z_plus1,3,1.277,0.04,0.017,2.35,0.8544,0.3665,0.12013,4
6,75,cue_label,charge_plus_mass,3,1.596,0.04,0.0213,1.88,0.6313,0.3665,0.20358,7
6,75,cue_label,emitted_charge_plus2,3,1.915,0.04,0.0255,1.5667,0.449,0.3665,0.29656,8
6,75,cue_label,emitted_2protons,3,1.277,0.04,0.017,2.35,0.8544,0.3665,0.12013,4
6,75,cue_label,n_to_p_with_antineutrino,2,1.277,0.0267,0.017,1.5667,0.449,0.3665,0.37346,8
6,75,cue_label,not_nuclear_fragment,2,0.957,0.0267,0.0128,2.0889,0.7366,0.3665,0.24568,6
6,75,cue_label,composition_plus_daughter,2,1.277,0.0267,0.017,1.5667,0.449,0.3665,0.37346,8
6,75,cue_label,mass_plus_daughter_a,2,1.277,0.0267,0.017,1.5667,0.449,0.3665,0.37346,8
6,75,cue_label,lepton_family,2,1.277,0.0267,0.017,1.5667,0.449,0.3665,0.37346,8
6,75,cue_label,electron_equivalence,2,1.277,0.0267,0.017,1.5667,0.449,0.3665,0.37346,8
6,75,cue_label,emitted_2neutrons,2,1.277,0.0267,0.017,1.5667,0.449,0.3665,0.37346,8
6,75,cue_label,heavy_nuclear_fragment,1,0.957,0.0133,0.0128,1.0444,0.0435,0.3665,0.64978,15
6,75,cue_label,muon_family,1,0.957,0.0133,0.0128,1.0444,0.0435,0.3665,0.64978,15
6,75,cue_label,emitted_charge_minus1,1,1.915,0.0133,0.0255,0.5222,-0.6497,0.3665,0.87916,19
6,75,cue_label,baryon_number_4,1,0.957,0.0133,0.0128,1.0444,0.0435,0.3665,0.64978,15
6,75,cue_label,antineutrino_emitted,1,1.596,0.0133,0.0213,0.6267,-0.4673,0.3665,0.82742,18
6,100,cue_label,composition_2p2n,6,2.128,0.06,0.0213,2.82,1.0367,0.4548,0.00808,2
6,100,cue_label,neutron_to_proton,6,2.128,0.06,0.0213,2.82,1.0367,0.4548,0.00808,2
6,100,cue_label,composition_plus_daughter,5,1.702,0.05,0.017,2.9375,1.0776,0.4548,0.01291,1
6,100,cue_label,full_emitted_alpha_spec,4,1.702,0.04,0.017,2.35,0.8544,0.4548,0.06707,4
6,100,cue_label,n_to_p_plus_z_plus1,4,1.702,0.04,0.017,2.35,0.8544,0.4548,0.06707,4
6,100,cue_label,emitted_2neutrons,4,1.702,0.04,0.017,2.35,0.8544,0.4548,0.06707,4
6,100,cue_label,charge_plus_mass,3,2.128,0.03,0.0213,1.41,0.3436,0.4548,0.36071,11
6,100,cue_label,emitted_2protons,3,1.702,0.03,0.017,1.7625,0.5667,0.4548,0.23056,7
6,100,cue_label,emitted_charge_plus2,3,2.553,0.03,0.0255,1.175,0.1613,0.4548,0.48773,12
6,100,cue_label,lepton_family,3,1.702,0.03,0.017,1.7625,0.5667,0.4548,0.23056,7
6,100,cue_label,mass_plus_daughter_a,2,1.702,0.02,0.017,1.175,0.1613,0.4548,0.53503,12
6,100,cue_label,n_to_p_with_antineutrino,2,1.702,0.02,0.017,1.175,0.1613,0.4548,0.53503,12
6,100,cue_label,not_nuclear_fragment,2,1.277,0.02,0.0128,1.5667,0.449,0.4548,0.37615,9
6,100,cue_label,electron_equivalence,2,1.702,0.02,0.017,1.175,0.1613,0.4548,0.53503,12
6,100,cue_label,baryon_number_4,2,1.277,0.02,0.0128,1.5667,0.449,0.4548,0.37615,9
6,100,cue_label,emitted_charge_minus1,2,2.553,0.02,0.0255,0.7833,-0.2442,0.4548,0.7633,17
6,100,cue_label,antineutrino_emitted,2,2.128,0.02,0.0213,0.94,-0.0619,0.4548,0.66428,16
6,100,cue_label,heavy_nuclear_fragment,1,1.277,0.01,0.0128,0.7833,-0.2442,0.4548,0.76404,17
6,100,cue_label,muon_family,1,1.277,0.01,0.0128,0.7833,-0.2442,0.4548,0.76404,17
6,100,cue_label,full_beta_process_spec,1,1.702,0.01,0.017,0.5875,-0.5319,0.4548,0.85487,20
6,100,cue_label,emitted_mass4,1,2.553,0.01,0.0255,0.3917,-0.9373,0.4548,0.94549,24
6,100,cue_label,daughter_z_and_a_alpha,1,2.128,0.01,0.0213,0.47,-0.755,0.4548,0.91095,23
6,100,cue_label,z_plus1_with_antineutrino,1,1.702,0.01,0.017,0.5875,-0.5319,0.4548,0.85487,20
6,100,cue_label,helium4_equivalence,1,1.702,0.01,0.017,0.5875,-0.5319,0.4548,0.85487,20
6,10,difficulty,easy,8,6.511,0.8,0.6511,1.2288,0.206,0.0727,0.26125,1
6,10,difficulty,hard,1,0.936,0.1,0.0936,1.0682,0.066,0.0727,0.62952,2
6,10,difficulty,medium,1,2.553,0.1,0.2553,0.3917,-0.9373,0.0727,0.94928,3
6,20,difficulty,easy,17,13.021,0.85,0.6511,1.3056,0.2666,0.1282,0.04197,1
6,20,difficulty,medium,2,5.106,0.1,0.2553,0.3917,-0.9373,0.1282,0.98034,3
6,20,difficulty,hard,1,1.872,0.05,0.0936,0.5341,-0.6272,0.1282,0.86586,2
6,30,difficulty,easy,25,19.532,0.8333,0.6511,1.28,0.2468,0.1777,0.02059,1
6,30,difficulty,medium,3,7.66,0.1,0.2553,0.3917,-0.9373,0.1777,0.99253,3
6,30,difficulty,hard,2,2.809,0.0667,0.0936,0.7121,-0.3395,0.1777,0.79493,2
6,50,difficulty,easy,38,32.553,0.76,0.6511,1.1673,0.1547,0.2671,0.05762,1
6,50,difficulty,medium,9,12.766,0.18,0.2553,0.705,-0.3496,0.2671,0.9326,2
6,50,difficulty,hard,3,4.681,0.06,0.0936,0.6409,-0.4449,0.2671,0.87328,3
6,75,difficulty,easy,55,48.83,0.7333,0.6511,1.1264,0.119,0.3665,0.06526,1
6,75,difficulty,medium,14,19.149,0.1867,0.2553,0.7311,-0.3132,0.3665,0.95198,3
6,75,difficulty,hard,6,7.021,0.08,0.0936,0.8545,-0.1572,0.3665,0.73673,2
6,100,difficulty,easy,69,65.106,0.69,0.6511,1.0598,0.0581,0.4548,0.21191,2
6,100,difficulty,medium,21,25.532,0.21,0.2553,0.8225,-0.1954,0.4548,0.90496,3
6,100,difficulty,hard,10,9.362,0.1,0.0936,1.0682,0.066,0.4548,0.46658,1
6,10,inference_steps,2,6,4.426,0.6,0.4426,1.3558,0.3044,0.0727,0.24368,2
6,10,inference_steps,1,2,2.979,0.2,0.2979,0.6714,-0.3983,0.0727,0.8502,3
6,10,inference_steps,3,1,1.915,0.1,0.1915,0.5222,-0.6497,0.0727,0.88336,4
6,10,inference_steps,5,1,0.362,0.1,0.0362,2.7647,1.0169,0.0727,0.31068,1
6,20,inference_steps,2,14,8.851,0.7,0.4426,1.5817,0.4585,0.1282,0.01621,1
6,20,inference_steps,1,3,5.957,0.15,0.2979,0.5036,-0.686,0.1282,0.96584,4
6,20,inference_steps,3,2,3.83,0.1,0.1915,0.5222,-0.6497,0.1282,0.92274,3
6,20,inference_steps,5,1,0.723,0.05,0.0362,1.3824,0.3238,0.1282,0.52878,2
6,30,inference_steps,2,19,13.277,0.6333,0.4426,1.4311,0.3584,0.1777,0.02386,2
6,30,inference_steps,1,6,8.936,0.2,0.2979,0.6714,-0.3983,0.1777,0.92655,3
6,30,inference_steps,3,3,5.745,0.1,0.1915,0.5222,-0.6497,0.1777,0.95016,4
6,30,inference_steps,5,2,1.085,0.0667,0.0362,1.8431,0.6115,0.1777,0.29655,1
6,50,inference_steps,2,25,22.128,0.5,0.4426,1.1298,0.122,0.2671,0.2369,1
6,50,inference_steps,1,13,14.894,0.26,0.2979,0.8729,-0.136,0.2671,0.78104,4
6,50,inference_steps,3,9,9.574,0.18,0.1915,0.94,-0.0619,0.2671,0.64856,3
6,50,inference_steps,5,2,1.809,0.04,0.0362,1.1059,0.1006,0.2671,0.55726,2
6,50,inference_steps,4,1,1.596,0.02,0.0319,0.6267,-0.4673,0.2671,0.81992,5
6,75,inference_steps,2,34,33.191,0.4533,0.4426,1.0244,0.0241,0.3665,0.46753,3
6,75,inference_steps,1,22,22.34,0.2933,0.2979,0.9848,-0.0154,0.3665,0.58674,4
6,75,inference_steps,3,13,14.362,0.1733,0.1915,0.9052,-0.0996,0.3665,0.71927,5
6,75,inference_steps,5,3,2.713,0.04,0.0362,1.1059,0.1006,0.3665,0.5274,2
6,75,inference_steps,4,3,2.394,0.04,0.0319,1.2533,0.2258,0.3665,0.43847,1
6,100,inference_steps,2,44,44.255,0.44,0.4426,0.9942,-0.0058,0.4548,0.56705,3
6,100,inference_steps,1,29,29.787,0.29,0.2979,0.9736,-0.0268,0.4548,0.6211,4
6,100,inference_steps,3,17,19.149,0.17,0.1915,0.8878,-0.119,0.4548,0.77373,5
6,100,inference_steps,5,5,3.617,0.05,0.0362,1.3824,0.3238,0.4548,0.28413,2
6,100,inference_steps,4,5,3.191,0.05,0.0319,1.5667,0.449,0.4548,0.19555,1
6,50,cue_type,emitted_2protons,2,0.851,0.04,0.017,2.35,0.8544,0.2671,0.20524,1
6,50,cue_type,emitted_2neutrons,1,0.851,0.02,0.017,1.175,0.1613,0.2671,0.59627,2
6,50,cue_type,emitted_charge_plus2,1,1.277,0.02,0.0255,0.7833,-0.2442,0.2671,0.74507,3
6,75,cue_type,emitted_2protons,3,1.277,0.04,0.017,2.35,0.8544,0.3665,0.12013,1
6,75,cue_type,emitted_charge_plus2,3,1.915,0.04,0.0255,1.5667,0.449,0.3665,0.29656,2
6,75,cue_type,emitted_2neutrons,2,1.277,0.0267,0.017,1.5667,0.449,0.3665,0.37346,2
6,75,cue_type,emitted_charge_minus1,1,1.915,0.0133,0.0255,0.5222,-0.6497,0.3665,0.87916,5
6,75,cue_type,antineutrino_emitted,1,1.596,0.0133,0.0213,0.6267,-0.4673,0.3665,0.82742,4
6,100,cue_type,emitted_2neutrons,4,1.702,0.04,0.017,2.35,0.8544,0.4548,0.06707,1
6,100,cue_type,emitted_2protons,3,1.702,0.03,0.017,1.7625,0.5667,0.4548,0.23056,2
6,100,cue_type,emitted_charge_plus2,3,2.553,0.03,0.0255,1.175,0.1613,0.4548,0.48773,3
6,100,cue_type,emitted_charge_minus1,2,2.553,0.02,0.0255,0.7833,-0.2442,0.4548,0.7633,5
6,100,cue_type,antineutrino_emitted,2,2.128,0.02,0.0213,0.94,-0.0619,0.4548,0.66428,4
6,100,cue_type,emitted_mass4,1,2.553,0.01,0.0255,0.3917,-0.9373,0.4548,0.94549,6
6,10,physics_concept,alpha_decay,6,5.021,0.6,0.5021,1.1949,0.1781,0.0727,0.38092,1
6,10,physics_concept,beta_decay,4,4.979,0.4,0.4979,0.8034,-0.2189,0.0727,0.82726,2
6,20,physics_concept,alpha_decay,11,10.043,0.55,0.5021,1.0953,0.0911,0.1282,0.41763,1
6,20,physics_concept,beta_decay,9,9.957,0.45,0.4979,0.9038,-0.1011,0.1282,0.74676,2
6,30,physics_concept,alpha_decay,18,15.064,0.6,0.5021,1.1949,0.1781,0.1777,0.17907,1
6,30,physics_concept,beta_decay,12,14.936,0.4,0.4979,0.8034,-0.2189,0.1777,0.90303,2
6,50,physics_concept,alpha_decay,29,25.106,0.58,0.5021,1.1551,0.1442,0.2671,0.15496,1
6,50,physics_concept,beta_decay,21,24.894,0.42,0.4979,0.8436,-0.1701,0.2671,0.90591,2
6,75,physics_concept,alpha_decay,44,37.66,0.5867,0.5021,1.1684,0.1556,0.3665,0.07041,1
6,75,physics_concept,beta_decay,31,37.34,0.4133,0.4979,0.8302,-0.1861,0.3665,0.95784,2
6,100,physics_concept,alpha_decay,58,50.213,0.58,0.5021,1.1551,0.1442,0.4548,0.05006,1
6,100,physics_concept,beta_decay,42,49.787,0.42,0.4979,0.8436,-0.1701,0.4548,0.96931,2
6,10,keyword_free,True,9,9.149,0.9,0.9149,0.9837,-0.0164,0.0727,0.79404,2
6,10,keyword_free,False,1,0.851,0.1,0.0851,1.175,0.1613,0.0727,0.59282,1
6,20,keyword_free,True,18,18.298,0.9,0.9149,0.9837,-0.0164,0.1282,0.76278,2
6,20,keyword_free,False,2,1.702,0.1,0.0851,1.175,0.1613,0.1282,0.52149,1
6,30,keyword_free,True,28,27.447,0.9333,0.9149,1.0202,0.02,0.1777,0.51991,1
6,30,keyword_free,False,2,2.553,0.0667,0.0851,0.7833,-0.2442,0.1777,0.74692,2
6,50,keyword_free,True,47,45.745,0.94,0.9149,1.0274,0.0271,0.2671,0.36247,1
6,50,keyword_free,False,3,4.255,0.06,0.0851,0.705,-0.3496,0.2671,0.82536,2
6,75,keyword_free,True,65,68.617,0.8667,0.9149,0.9473,-0.0542,0.3665,0.96256,2
6,75,keyword_free,False,10,6.383,0.1333,0.0851,1.5667,0.449,0.3665,0.0844,1
6,100,keyword_free,True,88,91.489,0.88,0.9149,0.9619,-0.0389,0.4548,0.942,2
6,100,keyword_free,False,12,8.511,0.12,0.0851,1.41,0.3436,0.4548,0.11572,1
6,10,evidence_completeness,single,6,8.128,0.6,0.8128,0.7382,-0.3035,0.0727,0.97627,3
6,10,evidence_completeness,combination,3,1.532,0.3,0.1532,1.9583,0.6721,0.0727,0.18638,2
6,10,evidence_completeness,full,1,0.34,0.1,0.034,2.9375,1.0776,0.0727,0.29515,1
6,20,evidence_completeness,single,10,16.255,0.5,0.8128,0.6152,-0.4858,0.1282,0.99978,3
6,20,evidence_completeness,combination,8,3.064,0.4,0.1532,2.6111,0.9598,0.1282,0.0056,2
6,20,evidence_completeness,full,2,0.681,0.1,0.034,2.9375,1.0776,0.1282,0.14444,1
6,30,evidence_completeness,single,14,24.383,0.4667,0.8128,0.5742,-0.5548,0.1777,1.0,3
6,30,evidence_completeness,combination,14,4.596,0.4667,0.1532,3.0463,1.1139,0.1777,2e-05,1
6,30,evidence_completeness,full,2,1.021,0.0667,0.034,1.9583,0.6721,0.1777,0.27188,2
6,50,evidence_completeness,single,28,40.638,0.56,0.8128,0.689,-0.3725,0.2671,1.0,3
6,50,evidence_completeness,combination,17,7.66,0.34,0.1532,2.2194,0.7973,0.2671,0.00038,2
6,50,evidence_completeness,full,5,1.702,0.1,0.034,2.9375,1.0776,0.2671,0.0197,1
6,75,evidence_completeness,single,46,60.957,0.6133,0.8128,0.7546,-0.2815,0.3665,1.0,3
6,75,evidence_completeness,combination,23,11.489,0.3067,0.1532,2.0019,0.6941,0.3665,0.00016,2
6,75,evidence_completeness,full,6,2.553,0.08,0.034,2.35,0.8544,0.3665,0.02873,1
6,100,evidence_completeness,single,63,81.277,0.63,0.8128,0.7751,-0.2547,0.4548,1.0,3
6,100,evidence_completeness,combination,29,15.319,0.29,0.1532,1.8931,0.6382,0.4548,5e-05,2
6,100,evidence_completeness,full,8,3.404,0.08,0.034,2.35,0.8544,0.4548,0.00912,1
7,10,correct_answer,beta,9,4.979,0.9,0.4979,1.8077,0.5921,0.045,0.00974,1
7,10,correct_answer,alpha,1,5.021,0.1,0.5021,0.1992,-1.6137,0.045,0.99915,2
7,20,correct_answer,beta,18,9.957,0.9,0.4979,1.8077,0.5921,0.0854,0.00014,1
7,20,correct_answer,alpha,2,10.043,0.1,0.5021,0.1992,-1.6137,0.0854,0.99999,2
7,30,correct_answer,beta,28,14.936,0.9333,0.4979,1.8746,0.6284,0.1236,0.0,1
7,30,correct_answer,alpha,2,15.064,0.0667,0.5021,0.1328,-2.0191,0.1236,1.0,2
7,50,correct_answer,beta,45,24.894,0.9,0.4979,1.8077,0.5921,0.1929,0.0,1
7,50,correct_answer,alpha,5,25.106,0.1,0.5021,0.1992,-1.6137,0.1929,1.0,2
7,75,correct_answer,beta,58,37.34,0.7733,0.4979,1.5533,0.4404,0.2725,0.0,1
7,75,correct_answer,alpha,17,37.66,0.2267,0.5021,0.4514,-0.7954,0.2725,1.0,2
7,100,correct_answer,beta,72,49.787,0.72,0.4979,1.4462,0.3689,0.3461,0.0,1
7,100,correct_answer,alpha,28,50.213,0.28,0.5021,0.5576,-0.5841,0.3461,1.0,2
7,10,level,2,4,3.702,0.4,0.3702,1.0805,0.0774,0.045,0.54152,2
7,10,level,AUX,3,1.191,0.3,0.1191,2.5179,0.9234,0.045,0.10477,1
7,10,level,1,2,3.404,0.2,0.3404,0.5875,-0.5319,0.045,0.90641,3
7,10,level,3,1,1.702,0.1,0.1702,0.5875,-0.5319,0.045,0.84829,3
7,20,level,2,8,7.404,0.4,0.3702,1.0805,0.0774,0.0854,0.47439,2
7,20,level,1,7,6.809,0.35,0.3404,1.0281,0.0277,0.0854,0.54955,3
7,20,level,AUX,4,2.383,0.2,0.1191,1.6786,0.5179,0.0854,0.20548,1
7,20,level,3,1,3.404,0.05,0.1702,0.2938,-1.225,0.0854,0.97801,4
7,30,level,2,17,11.106,0.5667,0.3702,1.5307,0.4257,0.1236,0.01893,1
7,30,level,1,8,10.213,0.2667,0.3404,0.7833,-0.2442,0.1236,0.86088,3
7,30,level,AUX,4,3.574,0.1333,0.1191,1.119,0.1125,0.1236,0.49052,2
7,30,level,3,1,5.106,0.0333,0.1702,0.1958,-1.6305,0.1236,0.99696,4
7,50,level,2,28,18.511,0.56,0.3702,1.5126,0.4139,0.1929,0.00306,1
7,50,level,1,14,17.021,0.28,0.3404,0.8225,-0.1954,0.1929,0.86769,3
7,50,level,AUX,6,5.957,0.12,0.1191,1.0071,0.0071,0.1929,0.56555,2
7,50,level,3,2,8.511,0.04,0.1702,0.235,-1.4482,0.1929,0.99937,4
7,75,level,2,38,27.766,0.5067,0.3702,1.3686,0.3138,0.2725,0.00604,1
7,75,level,1,26,25.532,0.3467,0.3404,1.0183,0.0182,0.2725,0.49951,2
7,75,level,AUX,7,8.936,0.0933,0.1191,0.7833,-0.2442,0.2725,0.82751,3
7,75,level,3,4,12.766,0.0533,0.1702,0.3133,-1.1605,0.2725,0.99974,4
7,100,level,2,42,37.021,0.42,0.3702,1.1345,0.1262,0.3461,0.14802,1
7,100,level,1,37,34.043,0.37,0.3404,1.0869,0.0833,0.3461,0.2779,2
7,100,level,AUX,12,11.915,0.12,0.1191,1.0071,0.0071,0.3461,0.5473,3
7,100,level,3,9,17.021,0.09,0.1702,0.5287,-0.6372,0.3461,0.99655,4
7,10,cue_label,daughter_n_minus1,1,0.17,0.1,0.017,5.875,1.7707,0.045,0.15916,1
7,10,cue_label,electron_equivalence,1,0.17,0.1,0.017,5.875,1.7707,0.045,0.15916,1
7,10,cue_label,full_beta_process_spec,1,0.17,0.1,0.017,5.875,1.7707,0.045,0.15916,1
7,10,cue_label,z_plus1_with_antineutrino,1,0.17,0.1,0.017,5.875,1.7707,0.045,0.15916,1
7,10,cue_label,z_plus1_a_unchanged,1,0.213,0.1,0.0213,4.7,1.5476,0.045,0.19521,5
7,20,cue_label,full_beta_process_spec,2,0.34,0.1,0.017,5.875,1.7707,0.0854,0.04133,1
7,20,cue_label,z_plus1_a_unchanged,2,0.426,0.1,0.0213,4.7,1.5476,0.0854,0.0631,2
7,20,cue_label,daughter_n_minus1,1,0.34,0.05,0.017,2.9375,1.0776,0.0854,0.2957,3
7,20,cue_label,electron_equivalence,1,0.34,0.05,0.017,2.9375,1.0776,0.0854,0.2957,3
7,20,cue_label,z_plus1_with_antineutrino,1,0.34,0.05,0.017,2.9375,1.0776,0.0854,0.2957,3
7,20,cue_label,daughter_z_plus1,1,0.511,0.05,0.0255,1.9583,0.6721,0.0854,0.41032,7
7,20,cue_label,neutron_to_proton,1,0.426,0.05,0.0213,2.35,0.8544,0.0854,0.35543,6
