cluster_id,top_n,metadata_field,metadata_value,observed_count,expected_count,lift,log_odds,pval_fisher
1,10,correct_answer,alpha,3,5.021,0.597,-0.8734,0.9486
1,10,difficulty,medium,5,2.553,1.958,1.0986,0.0823
1,10,difficulty,easy,4,6.511,0.614,-1.0533,0.9757
1,10,difficulty,hard,1,0.936,1.068,0.0747,0.6295
1,10,inference_steps,3,5,1.915,2.611,1.4843,0.0261
1,10,inference_steps,2,2,4.426,0.452,-1.1768,0.9753
1,10,inference_steps,1,2,2.979,0.671,-0.539,0.8502
1,10,inference_steps,5,1,0.362,2.765,1.126,0.3107
1,20,level,3,11,3.404,3.231,1.9094,0.0001
1,20,level,2,5,7.404,0.675,-0.5902,0.919
1,20,level,1,3,6.809,0.441,-1.1107,0.9865
1,20,level,AUX,1,2.383,0.42,-0.9729,0.9253
1,20,cue_label,lepton_family,4,0.34,11.75,3.3277,0.0002
1,20,cue_label,heavy_nuclear_fragment,1,0.255,3.917,1.5442,0.2308
1,20,cue_label,emitted_charge_minus1,1,0.511,1.958,0.7422,0.4103
1,20,cue_label,helium4_equivalence,1,0.34,2.938,1.2032,0.2957
1,20,cue_label,charge_plus_z_change,1,0.34,2.938,1.2032,0.2957
1,20,cue_label,electron_equivalence,1,0.34,2.938,1.2032,0.2957
1,20,cue_label,composite_nuclear_object,1,0.34,2.938,1.2032,0.2957
1,20,cue_label,neutron_to_proton,1,0.426,2.35,0.9474,0.3554
1,20,relation_type,charge_plus_z_change,1,0.34,2.938,1.2032,0.2957
1,20,relation_type,neutron_to_proton,1,0.426,2.35,0.9474,0.3554
1,20,latent_state_target,beta,13,9.957,1.306,0.6546,0.1224
1,20,latent_state_target,alpha,7,10.043,0.697,-0.6546,0.9483
1,20,correct_answer,beta,13,9.957,1.306,0.6546,0.1224
1,20,correct_answer,alpha,7,10.043,0.697,-0.6546,0.9483
1,20,difficulty,medium,12,5.106,2.35,1.5581,0.0009
1,20,difficulty,easy,7,13.021,0.538,-1.3022,0.9988
1,20,difficulty,hard,1,1.872,0.534,-0.6968,0.8659
1,20,inference_steps,3,12,3.83,3.133,1.9677,0.0
1,20,inference_steps,2,4,8.851,0.452,-1.1991,0.9949
1,20,inference_steps,1,3,5.957,0.504,-0.9084,0.9658
1,20,inference_steps,5,1,0.723,1.382,0.356,0.5288
1,30,level,3,16,5.106,3.133,1.9042,0.0
1,30,level,2,9,11.106,0.81,-0.3365,0.846
1,30,level,1,4,10.213,0.392,-1.2727,0.998
1,30,level,AUX,1,3.574,0.28,-1.4214,0.9805
1,30,cue_label,lepton_family,5,0.511,9.792,3.3719,0.0
1,30,cue_label,helium4_equivalence,2,0.511,3.917,1.6422,0.0868
1,30,cue_label,composite_nuclear_object,2,0.511,3.917,1.6422,0.0868
1,30,cue_label,electron_equivalence,2,0.511,3.917,1.6422,0.0868
1,30,cue_label,z_plus1_with_antineutrino,2,0.511,3.917,1.6422,0.0868
1,30,cue_label,heavy_nuclear_fragment,1,0.383,2.611,1.0986,0.3283
1,30,cue_label,emitted_charge_minus1,1,0.766,1.306,0.2963,0.5512
1,30,cue_label,charge_plus_z_change,1,0.511,1.958,0.7575,0.4124
1,30,cue_label,neutron_to_proton,1,0.638,1.567,0.5016,0.4863
1,30,cue_label,full_beta_process_spec,1,0.511,1.958,0.7575,0.4124
1,30,cue_label,mass_plus_daughter_a,1,0.511,1.958,0.7575,0.4124
1,30,cue_label,emitted_mass_negligible,1,0.511,1.958,0.7575,0.4124
1,30,relation_type,z_plus1_with_antineutrino,2,0.511,3.917,1.6422,0.0868
1,30,relation_type,charge_plus_z_change,1,0.511,1.958,0.7575,0.4124
1,30,relation_type,neutron_to_proton,1,0.638,1.567,0.5016,0.4863
1,30,relation_type,full_beta_process_spec,1,0.511,1.958,0.7575,0.4124
1,30,relation_type,mass_plus_daughter_a,1,0.511,1.958,0.7575,0.4124
1,30,latent_state_target,beta,20,14.936,1.339,0.7477,0.0418
1,30,latent_state_target,alpha,10,15.064,0.664,-0.7477,0.9829
1,30,correct_answer,beta,20,14.936,1.339,0.7477,0.0418
1,30,correct_answer,alpha,10,15.064,0.664,-0.7477,0.9829
1,30,difficulty,medium,18,7.66,2.35,1.6035,0.0
1,30,difficulty,easy,11,19.532,0.563,-1.2568,0.9997
1,30,difficulty,hard,1,2.809,0.356,-1.1446,0.9526
1,30,inference_steps,3,16,5.745,2.785,1.7321,0.0
1,30,inference_steps,2,7,13.277,0.527,-1.0164,0.996
1,30,inference_steps,1,6,8.936,0.671,-0.5605,0.9265
1,30,inference_steps,5,1,1.085,0.922,-0.0902,0.6807
2,10,level,1,5,3.404,1.469,0.6769,0.2257
2,10,level,2,3,3.702,0.81,-0.3225,0.7826
2,10,level,3,1,1.702,0.588,-0.6239,0.8483
2,10,level,AUX,1,1.191,0.839,-0.2007,0.7225
2,10,cue_label,z_plus1_with_antineutrino,2,0.17,11.75,2.94,0.0107
2,10,cue_label,daughter_n_minus1,2,0.17,11.75,2.94,0.0107
2,10,cue_label,heavy_nuclear_fragment,1,0.128,7.833,2.3136,0.1217
2,10,cue_label,daughter_z_plus1,1,0.255,3.917,1.5119,0.2299
2,10,cue_label,emitted_mass_negligible,1,0.17,5.875,1.9728,0.1592
2,10,cue_label,charge_plus_z_change,1,0.17,5.875,1.9728,0.1592
2,10,relation_type,z_plus1_with_antineutrino,2,0.17,11.75,2.94,0.0107
2,10,relation_type,charge_plus_z_change,1,0.17,5.875,1.9728,0.1592
2,10,latent_state_target,beta,8,4.979,1.607,1.4211,0.0514
2,10,latent_state_target,alpha,2,5.021,0.398,-1.4211,0.9903
2,10,correct_answer,beta,8,4.979,1.607,1.4211,0.0514
2,10,correct_answer,alpha,2,5.021,0.398,-1.4211,0.9903
2,10,difficulty,medium,5,2.553,1.958,1.0986,0.0823
2,10,difficulty,easy,4,6.511,0.614,-1.0533,0.9757
2,10,difficulty,hard,1,0.936,1.068,0.0747,0.6295
2,10,inference_steps,2,4,4.426,0.904,-0.1784,0.7203
2,10,inference_steps,3,3,1.915,1.567,0.6084,0.2958
2,10,inference_steps,1,2,2.979,0.671,-0.539,0.8502
2,10,inference_steps,5,1,0.362,2.765,1.126,0.3107
2,20,level,1,13,6.809,1.909,1.3423,0.0038
2,20,level,2,4,7.404,0.54,-0.8873,0.9727
2,20,level,AUX,2,2.383,0.839,-0.2048,0.7133
2,20,level,3,1,3.404,0.294,-1.3977,0.978
2,20,cue_label,z_plus1_with_antineutrino,2,0.34,5.875,2.1068,0.0413
2,20,cue_label,daughter_n_minus1,2,0.34,5.875,2.1068,0.0413
2,20,cue_label,daughter_z_plus1,2,0.511,3.917,1.587,0.0879
2,20,cue_label,emitted_mass4,2,0.511,3.917,1.587,0.0879
2,20,cue_label,heavy_nuclear_fragment,1,0.255,3.917,1.5442,0.2308
2,20,cue_label,emitted_mass_negligible,1,0.34,2.938,1.2032,0.2957
2,20,cue_label,charge_plus_z_change,1,0.34,2.938,1.2032,0.2957
2,20,cue_label,daughter_a_unchanged,1,0.511,1.958,0.7422,0.4103
2,20,cue_label,n_to_p_with_antineutrino,1,0.34,2.938,1.2032,0.2957
2,20,relation_type,z_plus1_with_antineutrino,2,0.34,5.875,2.1068,0.0413
2,20,relation_type,charge_plus_z_change,1,0.34,2.938,1.2032,0.2957
2,20,relation_type,n_to_p_with_antineutrino,1,0.34,2.938,1.2032,0.2957
2,20,latent_state_target,beta,15,9.957,1.506,1.152,0.0177
2,20,latent_state_target,alpha,5,10.043,0.498,-1.152,0.9952
2,20,correct_answer,beta,15,9.957,1.506,1.152,0.0177
2,20,correct_answer,alpha,5,10.043,0.498,-1.152,0.9952
2,20,difficulty,easy,13,13.021,0.998,-0.0049,0.6065
2,20,difficulty,medium,5,5.106,0.979,-0.0294,0.6101
2,20,difficulty,hard,2,1.872,1.068,0.0764,0.5758
2,20,inference_steps,1,9,5.957,1.511,0.6893,0.1043
2,20,inference_steps,2,6,8.851,0.678,-0.6421,0.9409
2,20,inference_steps,3,3,3.83,0.783,-0.3061,0.7724
2,20,inference_steps,5,2,0.723,2.765,1.1701,0.1596
2,30,level,1,19,10.213,1.86,1.2982,0.0007
2,30,level,2,6,11.106,0.54,-0.9045,0.9887
2,30,level,AUX,3,3.574,0.839,-0.2091,0.7195
2,30,level,3,2,5.106,0.392,-1.1041,0.9768
2,30,cue_label,z_plus1_with_antineutrino,3,0.511,5.875,2.2687,0.0106
2,30,cue_label,daughter_n_minus1,2,0.511,3.917,1.6422,0.0868
2,30,cue_label,daughter_z_plus1,2,0.766,2.611,1.1221,0.1746
2,30,cue_label,daughter_a_unchanged,2,0.766,2.611,1.1221,0.1746
2,30,cue_label,emitted_mass4,2,0.766,2.611,1.1221,0.1746
2,30,cue_label,emitted_charge_minus1,2,0.766,2.611,1.1221,0.1746
2,30,cue_label,heavy_nuclear_fragment,1,0.383,2.611,1.0986,0.3283
2,30,cue_label,emitted_mass_negligible,1,0.511,1.958,0.7575,0.4124
2,30,cue_label,charge_plus_z_change,1,0.511,1.958,0.7575,0.4124
2,30,cue_label,n_to_p_with_antineutrino,1,0.511,1.958,0.7575,0.4124
2,30,cue_label,emitted_2protons,1,0.511,1.958,0.7575,0.4124
2,30,cue_label,not_nuclear_fragment,1,0.383,2.611,1.0986,0.3283
2,30,cue_label,daughter_z_and_a_alpha,1,0.638,1.567,0.5016,0.4863
2,30,relation_type,z_plus1_with_antineutrino,3,0.511,5.875,2.2687,0.0106
2,30,relation_type,charge_plus_z_change,1,0.511,1.958,0.7575,0.4124
2,30,relation_type,n_to_p_with_antineutrino,1,0.511,1.958,0.7575,0.4124
2,30,relation_type,daughter_z_and_a_alpha,1,0.638,1.567,0.5016,0.4863
2,30,latent_state_target,beta,20,14.936,1.339,0.7477,0.0418
2,30,latent_state_target,alpha,10,15.064,0.664,-0.7477,0.9829
2,30,correct_answer,beta,20,14.936,1.339,0.7477,0.0418
2,30,correct_answer,alpha,10,15.064,0.664,-0.7477,0.9829
2,30,difficulty,easy,20,19.532,1.024,0.0741,0.5121
2,30,difficulty,medium,7,7.66,0.914,-0.127,0.6832
2,30,difficulty,hard,3,2.809,1.068,0.0782,0.548
2,30,inference_steps,1,15,8.936,1.679,0.9243,0.0131
2,30,inference_steps,2,9,13.277,0.678,-0.6558,0.9672
2,30,inference_steps,3,4,5.745,0.696,-0.4569,0.8615
2,30,inference_steps,5,2,1.085,1.843,0.705,0.2966
3,10,level,AUX,4,1.191,3.357,1.6546,0.022
3,10,level,1,4,3.404,1.175,0.2617,0.4603
3,10,level,2,1,3.702,0.27,-1.691,0.9907
3,10,level,3,1,1.702,0.588,-0.6239,0.8483
3,10,cue_label,neutron_to_proton,1,0.213,4.7,1.717,0.1952
3,10,cue_label,emitted_2neutrons,1,0.17,5.875,1.9728,0.1592
3,10,cue_label,composite_nuclear_object,1,0.17,5.875,1.9728,0.1592
3,10,cue_label,emitted_charge_minus1,1,0.255,3.917,1.5119,0.2299
3,10,cue_label,daughter_z_minus2,1,0.255,3.917,1.5119,0.2299
3,10,relation_type,neutron_to_proton,1,0.213,4.7,1.717,0.1952
3,10,latent_state_target,beta,7,4.979,1.406,0.8734,0.1658
3,10,latent_state_target,alpha,3,5.021,0.597,-0.8734,0.9486
3,10,correct_answer,beta,7,4.979,1.406,0.8734,0.1658
3,10,correct_answer,alpha,3,5.021,0.597,-0.8734,0.9486
3,10,difficulty,easy,5,6.511,0.768,-0.6382,0.9087
3,10,difficulty,medium,3,2.553,1.175,0.2283,0.4913
3,10,difficulty,hard,2,0.936,2.136,0.9115,0.2386
3,10,inference_steps,2,4,4.426,0.904,-0.1784,0.7203
3,10,inference_steps,1,3,2.979,1.007,0.0104,0.6135
3,10,inference_steps,5,2,0.362,5.529,2.0037,0.0468
3,10,inference_steps,3,1,1.915,0.522,-0.7697,0.8834
3,20,level,1,8,6.809,1.175,0.2677,0.3618
3,20,level,AUX,6,2.383,2.518,1.2321,0.0225
3,20,level,2,3,7.404,0.405,-1.2451,0.9934
3,20,level,3,3,3.404,0.881,-0.1568,0.6919
3,20,cue_label,emitted_charge_minus1,2,0.511,3.917,1.587,0.0879
3,20,cue_label,emitted_2neutrons,1,0.34,2.938,1.2032,0.2957
3,20,cue_label,neutron_to_proton,1,0.426,2.35,0.9474,0.3554
3,20,cue_label,composite_nuclear_object,1,0.34,2.938,1.2032,0.2957
3,20,cue_label,daughter_z_minus2,1,0.511,1.958,0.7422,0.4103
3,20,cue_label,not_nuclear_fragment,1,0.255,3.917,1.5442,0.2308
3,20,cue_label,daughter_n_minus1,1,0.34,2.938,1.2032,0.2957
3,20,cue_label,charge_plus_z_change,1,0.34,2.938,1.2032,0.2957
3,20,cue_label,daughter_a_unchanged,1,0.511,1.958,0.7422,0.4103
3,20,cue_label,narrative_ejection,1,0.255,3.917,1.5442,0.2308
3,20,cue_label,daughter_a_minus4,1,0.426,2.35,0.9474,0.3554
3,20,relation_type,neutron_to_proton,1,0.426,2.35,0.9474,0.3554
3,20,relation_type,charge_plus_z_change,1,0.34,2.938,1.2032,0.2957
3,20,relation_type,narrative_ejection,1,0.255,3.917,1.5442,0.2308
3,20,latent_state_target,beta,13,9.957,1.306,0.6546,0.1224
3,20,latent_state_target,alpha,7,10.043,0.697,-0.6546,0.9483
3,20,correct_answer,beta,13,9.957,1.306,0.6546,0.1224
3,20,correct_answer,alpha,7,10.043,0.697,-0.6546,0.9483
3,20,difficulty,easy,9,13.021,0.691,-0.864,0.983
3,20,difficulty,medium,9,5.106,1.762,0.9158,0.0428
3,20,difficulty,hard,2,1.872,1.068,0.0764,0.5758
3,20,inference_steps,2,8,8.851,0.904,-0.1823,0.7307
3,20,inference_steps,1,5,5.957,0.839,-0.2513,0.7616
3,20,inference_steps,3,5,3.83,1.306,0.3586,0.3317
3,20,inference_steps,5,2,0.723,2.765,1.1701,0.1596
3,30,level,1,13,10.213,1.273,0.4215,0.1804
3,30,level,AUX,6,3.574,1.679,0.6678,0.1326
3,30,level,2,6,11.106,0.54,-0.9045,0.9887
3,30,level,3,5,5.106,0.979,-0.027,0.6017
3,30,cue_label,daughter_a_minus4,3,0.638,4.7,1.9276,0.0208
3,30,cue_label,emitted_charge_minus1,2,0.766,2.611,1.1221,0.1746
3,30,cue_label,daughter_z_plus1,2,0.766,2.611,1.1221,0.1746
3,30,cue_label,daughter_z_minus2,2,0.766,2.611,1.1221,0.1746
3,30,cue_label,daughter_z_and_a_alpha,2,0.638,3.133,1.3499,0.1288
3,30,cue_label,composite_nuclear_object,1,0.511,1.958,0.7575,0.4124
3,30,cue_label,emitted_2neutrons,1,0.511,1.958,0.7575,0.4124
3,30,cue_label,neutron_to_proton,1,0.638,1.567,0.5016,0.4863
3,30,cue_label,charge_plus_z_change,1,0.511,1.958,0.7575,0.4124
3,30,cue_label,daughter_n_minus1,1,0.511,1.958,0.7575,0.4124
3,30,cue_label,not_nuclear_fragment,1,0.383,2.611,1.0986,0.3283
3,30,cue_label,daughter_a_unchanged,1,0.766,1.306,0.2963,0.5512
3,30,cue_label,n_to_p_plus_z_plus1,1,0.511,1.958,0.7575,0.4124
3,30,cue_label,narrative_ejection,1,0.383,2.611,1.0986,0.3283
3,30,cue_label,heavy_nuclear_fragment,1,0.383,2.611,1.0986,0.3283
3,30,cue_label,electron_equivalence,1,0.511,1.958,0.7575,0.4124
3,30,relation_type,daughter_z_and_a_alpha,2,0.638,3.133,1.3499,0.1288
3,30,relation_type,neutron_to_proton,1,0.638,1.567,0.5016,0.4863
3,30,relation_type,charge_plus_z_change,1,0.511,1.958,0.7575,0.4124
3,30,relation_type,narrative_ejection,1,0.383,2.611,1.0986,0.3283
3,30,relation_type,n_to_p_plus_z_plus1,1,0.511,1.958,0.7575,0.4124
3,30,latent_state_target,beta,17,14.936,1.138,0.2955,0.2778
3,30,latent_state_target,alpha,13,15.064,0.863,-0.2955,0.8333
3,30,correct_answer,beta,17,14.936,1.138,0.2955,0.2778
3,30,correct_answer,alpha,13,15.064,0.863,-0.2955,0.8333
3,30,difficulty,easy,17,19.532,0.87,-0.3809,0.8839
3,30,difficulty,medium,11,7.66,1.436,0.5642,0.1117
3,30,difficulty,hard,2,2.809,0.712,-0.3903,0.7949
3,30,inference_steps,2,16,13.277,1.205,0.3895,0.1988
3,30,inference_steps,3,7,5.745,1.219,0.2693,0.3449
3,30,inference_steps,1,5,8.936,0.56,-0.7944,0.9721
3,30,inference_steps,5,2,1.085,1.843,0.705,0.2966
4,10,level,1,6,3.404,1.762,1.0921,0.0818
4,10,level,2,4,3.702,1.08,0.1286,0.5415
4,10,cue_label,full_emitted_alpha_spec,3,0.17,17.625,3.6636,0.0004
4,10,cue_label,emitted_mass4,1,0.255,3.917,1.5119,0.2299
4,10,cue_label,composition_2p2n,1,0.213,4.7,1.717,0.1952
4,10,cue_label,emitted_2neutrons,1,0.17,5.875,1.9728,0.1592
4,10,relation_type,full_emitted_alpha_spec,3,0.17,17.625,3.6636,0.0004
4,10,relation_type,composition_2p2n,1,0.213,4.7,1.717,0.1952
4,10,latent_state_target,alpha,8,5.021,1.593,1.4037,0.0543
4,10,latent_state_target,beta,2,4.979,0.402,-1.4037,0.9895
4,10,correct_answer,alpha,8,5.021,1.593,1.4037,0.0543
4,10,correct_answer,beta,2,4.979,0.402,-1.4037,0.9895
4,10,difficulty,easy,10,6.511,1.536,,0.013
4,10,inference_steps,1,9,2.979,3.021,3.1181,0.0001
4,10,inference_steps,2,1,4.426,0.226,-1.9966,0.9973
4,20,level,1,10,6.809,1.469,0.6931,0.0991
4,20,level,2,9,7.404,1.216,0.3459,0.2977
4,20,level,AUX,1,2.383,0.42,-0.9729,0.9253
4,20,cue_label,full_emitted_alpha_spec,3,0.34,8.812,2.754,0.0032
4,20,cue_label,emitted_charge_plus2,3,0.511,5.875,2.1572,0.0114
4,20,cue_label,emitted_mass4,2,0.511,3.917,1.587,0.0879
4,20,cue_label,composition_2p2n,1,0.426,2.35,0.9474,0.3554
4,20,cue_label,emitted_2neutrons,1,0.34,2.938,1.2032,0.2957
4,20,cue_label,composition_plus_daughter,1,0.34,2.938,1.2032,0.2957
4,20,cue_label,charge_plus_mass,1,0.426,2.35,0.9474,0.3554
4,20,cue_label,neutron_to_proton,1,0.426,2.35,0.9474,0.3554
4,20,relation_type,full_emitted_alpha_spec,3,0.34,8.812,2.754,0.0032
4,20,relation_type,composition_2p2n,1,0.426,2.35,0.9474,0.3554
4,20,relation_type,composition_plus_daughter,1,0.34,2.938,1.2032,0.2957
4,20,relation_type,charge_plus_mass,1,0.426,2.35,0.9474,0.3554
4,20,relation_type,neutron_to_proton,1,0.426,2.35,0.9474,0.3554
4,20,latent_state_target,alpha,15,10.043,1.494,1.1342,0.0195
4,20,latent_state_target,beta,5,9.957,0.502,-1.1342,0.9946
4,20,correct_answer,alpha,15,10.043,1.494,1.1342,0.0195
4,20,correct_answer,beta,5,9.957,0.502,-1.1342,0.9946
4,20,difficulty,easy,19,13.021,1.459,2.3787,0.0019
4,20,difficulty,hard,1,1.872,0.534,-0.6968,0.8659
4,20,inference_steps,1,13,5.957,2.182,1.5525,0.0009
4,20,inference_steps,2,6,8.851,0.678,-0.6421,0.9409
4,20,inference_steps,5,1,0.723,1.382,0.356,0.5288
4,30,level,2,17,11.106,1.531,0.8575,0.0189
4,30,level,1,11,10.213,1.077,0.1228,0.4473
4,30,level,AUX,1,3.574,0.28,-1.4214,0.9805
4,30,level,3,1,5.106,0.196,-1.8479,0.997
4,30,cue_label,full_emitted_alpha_spec,4,0.511,7.833,2.8195,0.0008
4,30,cue_label,emitted_charge_plus2,3,0.766,3.917,1.6717,0.0349
4,30,cue_label,neutron_to_proton,3,0.638,4.7,1.9276,0.0208
4,30,cue_label,emitted_mass4,2,0.766,2.611,1.1221,0.1746
4,30,cue_label,composition_2p2n,2,0.638,3.133,1.3499,0.1288
4,30,cue_label,charge_plus_mass,2,0.638,3.133,1.3499,0.1288
4,30,cue_label,composition_plus_daughter,1,0.511,1.958,0.7575,0.4124
4,30,cue_label,emitted_2neutrons,1,0.511,1.958,0.7575,0.4124
4,30,cue_label,daughter_z_minus2,1,0.766,1.306,0.2963,0.5512
4,30,cue_label,composite_nuclear_object,1,0.511,1.958,0.7575,0.4124
4,30,relation_type,full_emitted_alpha_spec,4,0.511,7.833,2.8195,0.0008
4,30,relation_type,neutron_to_proton,3,0.638,4.7,1.9276,0.0208
4,30,relation_type,composition_2p2n,2,0.638,3.133,1.3499,0.1288
4,30,relation_type,charge_plus_mass,2,0.638,3.133,1.3499,0.1288
4,30,relation_type,composition_plus_daughter,1,0.511,1.958,0.7575,0.4124
4,30,latent_state_target,alpha,22,15.064,1.46,1.0662,0.0069
4,30,latent_state_target,beta,8,14.936,0.536,-1.0662,0.9979
4,30,correct_answer,alpha,22,15.064,1.46,1.0662,0.0069
4,30,correct_answer,beta,8,14.936,0.536,-1.0662,0.9979
4,30,difficulty,easy,27,19.532,1.382,1.6474,0.0015
4,30,difficulty,medium,2,7.66,0.261,-1.6352,0.9987
4,30,difficulty,hard,1,2.809,0.356,-1.1446,0.9526
4,30,inference_steps,1,14,8.936,1.567,0.7796,0.033
4,30,inference_steps,2,13,13.277,0.979,-0.04,0.6135
4,30,inference_steps,3,2,5.745,0.348,-1.2528,0.9883
4,30,inference_steps,5,1,1.085,0.922,-0.0902,0.6807
5,10,level,3,4,1.702,2.35,1.2144,0.0723
5,10,level,2,3,3.702,0.81,-0.3225,0.7826
5,10,level,1,2,3.404,0.588,-0.7385,0.9064
5,10,level,AUX,1,1.191,0.839,-0.2007,0.7225
5,10,cue_label,composite_nuclear_object,2,0.17,11.75,2.94,0.0107
5,10,cue_label,mass_plus_daughter_a,1,0.17,5.875,1.9728,0.1592
5,10,cue_label,emitted_charge_minus1,1,0.255,3.917,1.5119,0.2299
5,10,cue_label,emitted_2neutrons,1,0.17,5.875,1.9728,0.1592
5,10,cue_label,not_nuclear_fragment,1,0.128,7.833,2.3136,0.1217
5,10,cue_label,heavy_nuclear_fragment,1,0.128,7.833,2.3136,0.1217
5,10,cue_label,neutron_to_proton,1,0.213,4.7,1.717,0.1952
5,10,relation_type,mass_plus_daughter_a,1,0.17,5.875,1.9728,0.1592
5,10,relation_type,neutron_to_proton,1,0.213,4.7,1.717,0.1952
5,10,latent_state_target,beta,5,4.979,1.004,0.0087,0.6191
5,10,latent_state_target,alpha,5,5.021,0.996,-0.0087,0.6296
5,10,correct_answer,beta,5,4.979,1.004,0.0087,0.6191
5,10,correct_answer,alpha,5,5.021,0.996,-0.0087,0.6296
5,10,difficulty,easy,5,6.511,0.768,-0.6382,0.9087
5,10,difficulty,medium,5,2.553,1.958,1.0986,0.0823
5,10,inference_steps,2,4,4.426,0.904,-0.1784,0.7203
5,10,inference_steps,3,4,1.915,2.089,1.0644,0.1041
5,10,inference_steps,1,2,2.979,0.671,-0.539,0.8502
5,20,level,3,9,3.404,2.644,1.4742,0.0026
5,20,level,2,5,7.404,0.675,-0.5902,0.919
5,20,level,1,4,6.809,0.588,-0.7526,0.9505
5,20,level,AUX,2,2.383,0.839,-0.2048,0.7133
5,20,cue_label,composite_nuclear_object,2,0.34,5.875,2.1068,0.0413
5,20,cue_label,neutron_to_proton,2,0.426,4.7,1.8146,0.0631
5,20,cue_label,baryon_number_4,2,0.255,7.833,2.5168,0.0233
5,20,cue_label,mass_plus_daughter_a,1,0.34,2.938,1.2032,0.2957
5,20,cue_label,emitted_2neutrons,1,0.34,2.938,1.2032,0.2957
5,20,cue_label,emitted_charge_minus1,1,0.511,1.958,0.7422,0.4103
5,20,cue_label,heavy_nuclear_fragment,1,0.255,3.917,1.5442,0.2308
5,20,cue_label,not_nuclear_fragment,1,0.255,3.917,1.5442,0.2308
5,20,cue_label,daughter_a_unchanged,1,0.511,1.958,0.7422,0.4103
5,20,cue_label,emitted_2protons,1,0.34,2.938,1.2032,0.2957
5,20,cue_label,narrative_ejection,1,0.255,3.917,1.5442,0.2308
5,20,cue_label,muon_family,1,0.255,3.917,1.5442,0.2308
5,20,relation_type,neutron_to_proton,2,0.426,4.7,1.8146,0.0631
5,20,relation_type,mass_plus_daughter_a,1,0.34,2.938,1.2032,0.2957
5,20,relation_type,narrative_ejection,1,0.255,3.917,1.5442,0.2308
5,20,latent_state_target,alpha,12,10.043,1.195,0.4144,0.2532
5,20,latent_state_target,beta,8,9.957,0.803,-0.4144,0.8695
5,20,correct_answer,alpha,12,10.043,1.195,0.4144,0.2532
5,20,correct_answer,beta,8,9.957,0.803,-0.4144,0.8695
5,20,difficulty,easy,9,13.021,0.691,-0.864,0.983
5,20,difficulty,medium,8,5.106,1.567,0.6991,0.1077
5,20,difficulty,hard,3,1.872,1.602,0.5655,0.2854
5,20,inference_steps,2,6,8.851,0.678,-0.6421,0.9409
5,20,inference_steps,3,6,3.83,1.567,0.6245,0.1643
5,20,inference_steps,1,5,5.957,0.839,-0.2513,0.7616
5,20,inference_steps,4,3,0.638,4.7,1.8627,0.0217
5,30,level,3,10,5.106,1.958,0.9719,0.0189
5,30,level,1,9,10.213,0.881,-0.1982,0.7488
5,30,level,2,7,11.106,0.63,-0.6981,0.9678
5,30,level,AUX,4,3.574,1.119,0.138,0.4905
5,30,cue_label,emitted_charge_minus1,4,0.766,5.222,2.1172,0.0047
5,30,cue_label,neutron_to_proton,3,0.638,4.7,1.9276,0.0208
5,30,cue_label,composite_nuclear_object,2,0.511,3.917,1.6422,0.0868
5,30,cue_label,baryon_number_4,2,0.383,5.222,2.0523,0.0504
5,30,cue_label,mass_plus_daughter_a,1,0.511,1.958,0.7575,0.4124
5,30,cue_label,not_nuclear_fragment,1,0.383,2.611,1.0986,0.3283
5,30,cue_label,emitted_2neutrons,1,0.511,1.958,0.7575,0.4124
5,30,cue_label,heavy_nuclear_fragment,1,0.383,2.611,1.0986,0.3283
5,30,cue_label,daughter_a_unchanged,1,0.766,1.306,0.2963,0.5512
5,30,cue_label,emitted_2protons,1,0.511,1.958,0.7575,0.4124
5,30,cue_label,narrative_ejection,1,0.383,2.611,1.0986,0.3283
5,30,cue_label,muon_family,1,0.383,2.611,1.0986,0.3283
5,30,cue_label,emitted_charge_plus2,1,0.766,1.306,0.2963,0.5512
5,30,cue_label,daughter_z_minus2,1,0.766,1.306,0.2963,0.5512
5,30,cue_label,composition_plus_daughter,1,0.511,1.958,0.7575,0.4124
5,30,relation_type,neutron_to_proton,3,0.638,4.7,1.9276,0.0208
5,30,relation_type,mass_plus_daughter_a,1,0.511,1.958,0.7575,0.4124
5,30,relation_type,narrative_ejection,1,0.383,2.611,1.0986,0.3283
5,30,relation_type,composition_plus_daughter,1,0.511,1.958,0.7575,0.4124
5,30,latent_state_target,beta,15,14.936,1.004,0.0091,0.5651
5,30,latent_state_target,alpha,15,15.064,0.996,-0.0091,0.5841
5,30,correct_answer,beta,15,14.936,1.004,0.0091,0.5651
5,30,correct_answer,alpha,15,15.064,0.996,-0.0091,0.5841
5,30,difficulty,easy,16,19.532,0.819,-0.5257,0.9426
5,30,difficulty,medium,10,7.66,1.306,0.4055,0.2096
5,30,difficulty,hard,4,2.809,1.424,0.4308,0.3053
5,30,inference_steps,2,10,13.277,0.753,-0.4925,0.9259
5,30,inference_steps,1,9,8.936,1.007,0.0108,0.5618
5,30,inference_steps,3,7,5.745,1.219,0.2693,0.3449
5,30,inference_steps,4,3,0.957,3.133,1.377,0.0634
5,30,inference_steps,5,1,1.085,0.922,-0.0902,0.6807
6,10,level,2,8,3.702,2.161,1.9579,0.0066
6,10,level,AUX,1,1.191,0.839,-0.2007,0.7225
6,10,level,3,1,1.702,0.588,-0.6239,0.8483
6,10,cue_label,composition_2p2n,3,0.213,14.1,3.3227,0.0008
