group,layer,axis,len_change,rot_mag,cos_before_after,null_rot_mean,null_rot_std,null_len_mean,null_len_std,rot_z,len_z,cos_delta_u_before,cos_delta_u_after
L24_beta_carrier,18,u,-0.009376819245517254,0.06272786110639572,0.9961440563201904,0.004620655430335319,0.006681064701658171,-3.285199927631766e-05,0.00023161133319779707,8.697295951099358,-40.34313336095614,-0.004359998740255833,-0.007920978590846062
L24_beta_carrier,18,delta,0.0,0.0,1.0000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,-0.004359998740255833,-0.007920978590846062
L24_beta_carrier,19,u,-0.00851130485534668,0.059585437178611755,0.996176540851593,0.004383582687296439,0.0062705647451100155,-2.87717633682405e-05,0.00023588002361619323,8.803329194716355,-35.961066142313086,0.010079462081193924,0.005025963298976421
L24_beta_carrier,19,delta,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,0.010079462081193924,0.005025963298976421
L24_beta_carrier,20,u,-0.007396966218948364,0.061835046857595444,0.9960641860961914,0.004213260978576727,0.0059005944693502135,-0.00015806711762706983,0.00041660652754681914,9.76541879176885,-17.37582406143099,0.0063935830257833,0.0012987926602363586
L24_beta_carrier,20,delta,0.0,0.0,0.9999997615814209,0.0,0.0,0.0,0.0,0.0,0.0,0.0063935830257833,0.0012987926602363586
L24_beta_carrier,21,u,-0.002547753741964698,0.06385402381420135,0.9961240291595459,0.004325325322133722,0.006000522657845247,-4.948999121552333e-05,0.00020446063485983108,9.920583916745032,-12.218740950897034,0.004598756320774555,-0.0006638523191213608
L24_beta_carrier,21,delta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004598756320774555,-0.0006638523191213608
L24_beta_carrier,22,u,0.00047033734153956175,0.06450371444225311,0.9963123798370361,0.004434693314397009,0.006174850106677292,5.5428028554160845e-05,0.00021791485330733784,9.728011265388947,1.9039886574944742,-0.0018243314698338509,-0.005396011285483837
L24_beta_carrier,22,delta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018243314698338509,-0.005396011285483837
L24_beta_carrier,23,u,0.0005400185473263264,0.0614115409553051,0.9960495233535767,0.0042170451211859476,0.005862678412912002,5.440244603960309e-05,0.0002517811164463124,9.755692202468659,1.9287156218272212,-0.0007994695333763957,-0.004047602415084839
L24_beta_carrier,23,delta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007994695333763957,-0.004047602415084839
L24_beta_carrier,24,u,-0.00014365764218382537,0.05760974436998367,0.9956129193305969,0.0039048667626047973,0.005428213963424024,-7.739430668607383e-05,0.00032460594155142586,9.893653432896247,-0.20413406805489948,0.04956267401576042,0.044000908732414246
L24_beta_carrier,24,delta,-0.19286246597766876,1.0734305381774902,0.9914262294769287,0.1141071928665042,0.11199404982743096,-0.00536271677701734,0.006748809178079204,8.565842008779423,-27.78263786551131,0.04956267401576042,0.044000908732414246
